IPV6频道专区,#genre#
辽宁卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/lnws-hd/2500.m3u8?innersid=6324592032119595697&amp,
          http://182.92.109.190:1668/72/72.php?id=llws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=lnws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=lnws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226254/index.m3u8,
          http://47.109.155.164/jd/山西.php?id=lnws,
          http://ttkx.cc:776/8585/mg9.php?id=lnws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=lnws

江苏卫视,http://live.nctv.top/6688/jstv.php?id=jsws,
          http://106.53.99.30/dl/jstv.php?id=jsws,
          http://my.tmos.cn:15181/chs003.m3u8,
          http://cc-ynbit-wszhibo.ifengli.com:2000/live/jsws-hd/2500.m3u8?innersid=14912719076157451667&amp,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=jsws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jsws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226495/index.m3u8,
          http://tvbox6.com/tv/jstv.php?id=jsws,
          http://ttkx.cc:776/8585/mg9.php?id=jsws,
          http://47.109.155.164/jd/山西.php?id=jsws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=jsws,
          http://182.92.109.190:1668/72/72.php?id=jsws

广东卫视,http://my.tmos.cn:15181/chs006.m3u8,
          http://cc-ynbit-wszhibo.ifengli.com:2000/live/gdws-hd/2500.m3u8?innersid=2310031483208039305&amp,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=gdws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gdws,
          http://182.92.109.190:1668/72/72.php?id=gdws,
          http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gdws,
          http://ttkx.cc:776/8585/mg9.php?id=gdws,
          http://nn.7x9d.cn/组播8563/广东.php?id=/udp/239.77.1.19:5146,
          http://47.109.155.164/jd/山西.php?id=gdws

湖南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/hnws-hd/2500.m3u8?innersid=11355377224826061225&amp,
          http://59.62.40.243:8888/udp/239.252.219.201:5140,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hunws,
          http://182.92.109.190:1668/72/72.php?id=hunws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hunws,
          http://47.109.155.164/jd/山西.php?id=hunws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226430/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=hunws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hunws

贵州卫视,http://nn.7x9d.cn/%E5%9C%B0%E6%96%B9%E5%8F%B08563/%E8%B4%B5%E5%B7%9E.php?id=gzws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=gzws,
          http://182.92.109.190:1668/72/72.php?id=gzws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gzws,
          http://47.109.155.164/jd/山西.php?id=gzws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226383/index.m3u8,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gzws,
          http://ttkx.cc:776/8585/mg9.php?id=gzws

重庆卫视,http://47.109.155.164/jd/山西.php?id=cqws,
          http://ttkx.cc:776/8585/mg9.php?id=cqws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=cqws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=cqws,
          http://182.92.109.190:1668/72/72.php?id=cqws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226463/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=cqws

甘肃卫视,http://182.92.109.190:1668/72/72.php?id=gsws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=gsws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gsws,
          http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8,
          http://47.109.155.164/jd/山西.php?id=gsws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gsws,
          http://ttkx.cc:776/8585/mg9.php?id=gsws

青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=qhws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=qhws,
          http://182.92.109.190:1668/72/72.php?id=qhws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226323/index.m3u8,
          http://47.109.155.164/jd/山西.php?id=qhws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=qhws,
          http://ttkx.cc:776/8585/mg9.php?id=qhws

云南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/ynws-hd/2500.m3u8?innersid=17488930753778751907&amp,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=ynws,
          http://182.92.109.190:1668/72/72.php?id=ynws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=ynws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226444/index.m3u8,
          http://47.109.155.164/jd/山西.php?id=ynws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=ynws,
          http://ttkx.cc:776/8585/mg9.php?id=ynws

兵团卫视,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2022606701/timeshift.m3u8?delay=0&cdn=5202,
          http://47.109.155.164/jd/山西.php?id=btws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=btws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=btws,
          http://ttkx.cc:776/8585/mg9.php?id=btws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226439/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=btws

安徽卫视,http://182.92.109.190:1668/72/72.php?id=ahws,
          http://47.109.155.164/jd/山西.php?id=ahws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=ahws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=ahws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226498/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=ahws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=ahws,
          http://58.51.111.46:1111/tsfile/live/1025_1.m3u8

江西卫视,http://php.jdshipin.com/jxtv2.php?id=1,
          http://live.nctv.top/6688/jxtv1.php?id=jxws,
          http://cc-ynbit-wszhibo.ifengli.com:2000/live/jxws-hd/2500.m3u8?innersid=14570431181364255736&amp,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=jxws,
          http://ttkx.cc:776/8585/mg9.php?id=jxws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=jxws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226504/index.m3u8,
          http://47.109.155.164/jd/山西.php?id=jxws,
          http://182.92.109.190:1668/72/72.php?id=jxws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jxws,
          http://58.51.111.46:1111/tsfile/live/0138_2.m3u8

吉林卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/jlws-hd/2500.m3u8?innersid=11095614579634751142&amp,
          http://123.157.31.182:7912/rtp/233.50.201.48:5140,
          http://ttkx.cc:776/8585/mg9.php?id=jlws,
          http://182.92.109.190:1668/72/72.php?id=jlws,
          http://47.109.155.164/jd/山西.php?id=jlws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226386/index.m3u8,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=jilin,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=jlws

天津卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=tjws,
          http://ttkx.cc:776/8585/mg9.php?id=tjws,
          http://47.109.155.164/jd/山西.php?id=tjws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=tjws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226395/index.m3u8,
          http://182.92.109.190:1668/72/72.php?id=tjws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=tjws

广西卫视,http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=gxws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=gxws,
          http://47.109.155.164/jd/山西.php?id=gxws,
          http://wouu.net:9977/udp/239.93.42.46:5140,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226380/index.m3u8,
          http://182.92.109.190:1668/72/72.php?id=gxws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=gxws,
          http://ttkx.cc:776/8585/mg9.php?id=gxws

四川卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/scws-hd/2500.m3u8?innersid=17534924581903335933&amp,
          http://ttkx.cc:776/8585/mg9.php?id=scws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=scws,
          http://182.92.109.190:1668/72/72.php?id=scws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226513/index.m3u8,
          http://47.109.155.164/jd/山西.php?id=scws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=scws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=scws

湖北卫视,http://ttkx.cc:776/8585/mg9.php?id=hubws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hubws,
          http://182.92.109.190:1668/72/72.php?id=hubws,
          http://47.109.155.164/jd/山西.php?id=hubws,
          http://ttkx.cc:776/8585/mg9.php?id=hubws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226501/index.m3u8,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hubws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hubws

东南卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/fjws-hd/2500.m3u8?innersid=10943554111088989087&amp,
          http://47.109.155.164/jd/山西.php?id=dnws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=dnws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=dnws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226377/index.m3u8,
          http://182.92.109.190:1668/72/72.php?id=dnws,
          http://ttkx.cc:776/8585/mg9.php?id=dnws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=dnws

黑龙江卫视,http://my.tmos.cn:15181/chs005.m3u8,
          http://cc-ynbit-wszhibo.ifengli.com:2000/live/hljws-hd/2500.m3u8?innersid=3559146512286674480&amp,
          http://47.109.155.164/jd/山西.php?id=hljws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hljws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hljws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226421/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=hljws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hljws

山东卫视,http://lives.jnnews.tv/video/s10001-SDTV/index.m3u8,
          http://47.109.155.164/jd/山西.php?id=sdws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=sdws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=sdws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226507/index.m3u8,
          http://182.92.109.190:1668/72/72.php?id=sdws,
          http://ttkx.cc:776/8585/mg9.php?id=sdws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=sdws

深圳卫视,http://cc-ynbit-wszhibo.ifengli.com:2000/live/szws-hd/2500.m3u8?innersid=15000776628606995758&amp,
          http://47.109.155.164/jd/山西.php?id=szws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=szws,
          http://117.72.68.25:9930/shenzhen.php?id=szws,
          http://182.92.109.190:1668/72/72.php?id=szws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226510/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=szws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=szws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=szws

三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php?id=ssws,
          http://ttkx.cc:776/8585/mg9.php?id=dwqws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=dwqws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=ssws,
          http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=ssws

大湾区卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=dwqws,
          http://ttkx.cc:776/8585/mg9.php?id=dwqws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=dwqws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=dwqws

山西卫视,http://nn.7x9d.cn/地方台8563/tide1.php?id=sxiws,
          http://47.109.155.164/jd/山西.php?id=sxiws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=sxws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=snxws,
          http://182.92.109.190:1668/72/72.php?id=sxiws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226392/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=snxws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=snxws

陕西卫视,http://112.46.85.60:8009/hls/17/index.m3u8,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=sxws,
          http://47.109.155.164/jd/山西.php?id=sxws,
          http://ttkx.cc:776/8585/mg9.php?id=sxws,
          http://182.92.109.190:1668/72/72.php?id=sxws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226457/index.m3u8,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=sxws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=sxws,
          http://58.51.111.46:1111/tsfile/live/0136_1.m3u8

河南卫视,http://47.109.155.164/小曾4859/河南.php?id=hnws,
          http://live.nctv.top/6688/hntv.php?id=hnws,
          http://182.92.109.190:1668/72/72.php?id=hnws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hnws,
          http://47.109.155.164/jd/山西.php?id=hnws,
          http://ttkx.cc:776/8585/mg9.php?id=hnws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226320/index.m3u8,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hnws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hnws

河北卫视,http://hls.hsrtv.cn/live/hbws.m3u8,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hbws,
          http://47.109.155.164/jd/山西.php?id=hbws,
          http://ttkx.cc:776/8585/mg9.php?id=hbws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hbws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226448/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hbws

海南卫视,http://ttkx.cc:776/8585/mg9.php?id=hinws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=hinws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=hinws,
          http://47.109.155.164/jd/山西.php?id=hinws,
          http://182.92.109.190:1668/72/72.php?id=hinws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226445/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=hinws

厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8,
          http://47.109.155.164/jd/山西.php?id=xmws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=xmws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=xmws,
          http://182.92.109.190:1668/72/72.php?id=xmws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xmws

宁夏卫视,http://ttkx.cc:776/8585/mg9.php?id=nxws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=nxws,
          http://47.109.155.164/jd/山西.php?id=nxws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=nxws,
          http://182.92.109.190:1668/72/72.php?id=nxws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226454/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=nxws

西藏卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=xzws,
          http://47.109.155.164/jd/山西.php?id=xzws,
          http://182.92.109.190:1668/72/72.php?id=xzws,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xzws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226433/index.m3u8,
          http://ttkx.cc:776/8585/mg9.php?id=xzws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=xzws

新疆卫视,http://47.109.155.164/jd/山西.php?id=xjws,
          http://live.nctv.top/6688/yangshi.php?id=3201,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=xjws,
          http://182.92.109.190:1668/72/72.php?id=xjws,
          http://ttkx.cc:776/8585/mg9.php?id=xjws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=xjws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226460/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=xjws

内蒙古卫视,http://182.92.109.190:1668/nmgbd/nmgbd.php?id=nmws,
          http://47.109.155.164/jd/山西.php?id=nmws,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=nmws,
          http://ttkx.cc:776/8585/mg9.php?id=nmws,
          http://182.92.109.190:1668/72/72.php?id=nmws,
          http://nn.7x9d.cn/小曾8563/酒店秒开.php?id=nmws,
          http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226389/index.m3u8,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=nmws

CCTV发现之旅,http://ttkx.cc:776/8585/mg9.php?id=fxzl,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=fxzl,
          http://182.92.109.190:1668/72/72.php?id=fxzl,
          http://150.158.112.123/公众号~玉玉软件库/mg.php?id=fxzl

CCTV老故事,http://ttkx.cc:776/8585/mg9.php?id=lgs,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=lgs,
          http://182.92.109.190:1668/72/72.php?id=lgs

CCTV中学生,http://ttkx.cc:776/8585/mg9.php?id=zxs,
          http://8.138.90.107/公众号【睡眼迷离的猫】/migu.php?id=zxs,
          http://182.92.109.190:1668/72/72.php?id=zxs

CCTV世界地理,http://zhancheng.x3322.net:6699/live/1087/index.m3u8,
          http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
