永不放弃,#genre#
千愁醉万年~楊静vs楊哲,https://jsmov2.a.yximgs.com/upic/2022/10/17/18/BMjAyMjEwMTcxODU1MTVfMTQzMzExODU4Xzg2NjYzNzc2NzMwXzJfMw==_b_B9ce37c7b6ad6a9c87c623642a4f7f59a.mp4
断线情~王识贤,https://alimov2.a.kwimgs.com/upic/2022/09/28/14/BMjAyMjA5MjgxNDA0MjFfMTQzMzExODU4Xzg1MTcwMzM3MDg2XzJfMw==_b_Bc3b6771e757f4919b2507a01dc8f4886.mp4
摸心肝想着觅~黄乙玲,https://alimov2.a.kwimgs.com/upic/2022/07/19/15/BMjAyMjA3MTkxNTU3MjFfMTQzMzExODU4Xzc5NTg3MjQwNjUzXzJfMw==_b_Bb170b89c4dd47be9b3ab58fd24d42efd.mp4
咱会无代志~刘辉翔vs傻发,https://alimov2.a.kwimgs.com/upic/2022/06/25/15/BMjAyMjA2MjUxNTU0MzZfMTQzMzExODU4Xzc3NTg1ODQ1MjQ3XzJfMw==_b_Bf15a28117da7eacf7b8fef7940775ff2.mp4
千里共婵娟~陈淑萍,https://alimov2.a.kwimgs.com/upic/2022/06/03/09/BMjAyMjA2MDMwOTU4NTVfMTQzMzExODU4Xzc1ODgxMjI0MjI2XzJfMw==_b_B06200f80268daff8cf155fcbbd190935.mp4
感情路~翁立友,https://alimov2.a.kwimgs.com/upic/2022/05/27/17/BMjAyMjA1MjcxNzAxNDNfMTQzMzExODU4Xzc1MzYxNjA4NDMwXzJfMw==_b_Ba6419acdca095d39f98e3eb7e9681800.mp4
落雨天~裝振凱,https://txmov2.a.kwimgs.com/upic/2022/05/14/19/BMjAyMjA1MTQxOTQ0MTdfMTQzMzExODU4Xzc0NDExODA5ODgyXzJfMw==_b_B35f1d7cd55cb314380dc8c5934dd3c5e.mp4
伤心呒通听情歌~郑雅玲,https://jsmov2.a.yximgs.com/upic/2022/03/25/07/BMjAyMjAzMjUwNzAyMjVfMTQzMzExODU4XzcwMzkyMTI4NjI0XzJfMw==_b_B158e39887e6c9ba0be448f8ae3a33e4e.mp4
花蕊望早春~黄乙玲,http://jsmov2.a.kwimgs.com/upic/2022/03/19/13/BMjAyMjAzMTkxMzMyNTZfMTQzMzExODU4XzY5OTc0MzY1OTUxXzJfMw==_b_Bc51bd6d8798fe3ecd67143ddfc3c5513.mp4
贏你喲~詹雅雯,http://txmov2.a.kwimgs.com/upic/2022/02/23/11/BMjAyMjAyMjMxMTAyMjhfMTQzMzExODU4XzY4MjE4OTY0OTYyXzJfMw==_b_B83e67aa2d86e0f593d76e9fd35ba1ffd.mp4
挽月~甲子慧,https://alimov2.a.kwimgs.com/upic/2022/01/30/16/BMjAyMjAxMzAxNjE4MjFfMTQzMzExODU4XzY2MTcwMDEzMDgyXzJfMw==_b_Bf085ee559d562936e3f082a3bdaf4d51.mp4
白蛇传说~洪百慧,http://txmov2.a.kwimgs.com/upic/2022/01/25/06/BMjAyMjAxMjUwNjEyMzdfMTQzMzExODU4XzY1NjgyMjkyNzc2XzJfMw==_b_Bfc4447cf70e3406375cc7957d90f8708.mp4
风风雨雨作阵行~詹曼铃Vs李明洋,http://bdmov.a.yximgs.com/upic/2022/01/06/13/BMjAyMjAxMDYxMzM3NTdfMTQzMzExODU4XzY0MzIxODg3MjIxXzJfMw==_b_Bf2d2437ea663f8a87c48a9df7b300dee.mp4
今夜又搁想起你~余秀娟,https://txmov2.a.kwimgs.com/upic/2021/12/26/21/BMjAyMTEyMjYyMTMwMDVfMTQzMzExODU4XzYzNTg5MTQ1OTE4XzJfMw==_b_B1f702af392cb27b2b6cf495bc0371808.mp4
愛你的心~陳怡婷,https://alimov2.a.kwimgs.com/upic/2021/11/28/17/BMjAyMTExMjgxNzI5NDZfMTQzMzExODU4XzYxNzE0MzQxNTU5XzJfMw==_b_Bb5cffac9a97bdd14b1e7d345761e4636.mp4
痴情一场梦~王新庆,https://alimov2.a.kwimgs.com/upic/2021/10/01/16/BMjAyMTEwMDExNjI0MzBfMTQzMzExODU4XzU4MTgzMzgxNzMwXzJfMw==_b_B18107352b4f5690272948151e217e4d8.mp4
原因~张秀卿,https://txmov2.a.kwimgs.com/upic/2021/10/01/15/BMjAyMTEwMDExNTIxNDdfMTQzMzExODU4XzU4MTc3NzY4ODAzXzJfMw==_b_B30244769730409e00e26bfbe451dc139.mp4
厦门是咱的所在,https://alimov2.a.kwimgs.com/upic/2021/09/20/08/BMjAyMTA5MjAwODE0NTBfMTQzMzExODU4XzU3NDc5NTQ2MjMwXzJfMw==_b_B3196a1e0118f96ed9f483431011857f5.mp4
半夜恋歌~袁小迪,https://alimov2.a.kwimgs.com/upic/2021/08/27/17/BMjAyMTA4MjcxNzQ5MzlfMTQzMzExODU4XzU2MDkzMTQ5NTcyXzJfMw==_b_Be6ebe0ea6b90db1fb182fe2a828ee253.mp4
原因~张雪芳,https://alimov2.a.yximgs.com/upic/2021/07/25/13/BMjAyMTA3MjUxMzQ2MDNfMjEyMTE0NjgyOV81MzkyMzQ1NTg2NV8yXzM=_b_Bd4a5d593de9c3912e26c8ce71b264c7e.mp4
一生情~莊振凯vs戴梅君vs,https://jsmov2.a.yximgs.com/upic/2021/08/06/14/BMjAyMTA4MDYxNDAzMTNfMTQzMzExODU4XzU0NjkyOTUzNTIzXzJfMw==_b_B65932b1c186b442b6b203df4175d85c3.mp4
你甘有愛过我~董育君,https://jsmov2.a.yximgs.com/upic/2021/08/02/20/BMjAyMTA4MDIyMDU3MTVfMTQzMzExODU4XzU0NDQxMDc4MjY2XzJfMw==_b_Bef28446211852183ee931865a805db57.mp4
决心~许富凯,https://jsmov2.a.yximgs.com/upic/2021/08/01/07/BMjAyMTA4MDEwNzI4MDZfMTQzMzExODU4XzU0MzUzMjMyMjQzXzJfMw==_b_B49158fcc3270579a390f02e231891442.mp4
千年的思念~王瑞霞,https://jsmov2.a.yximgs.com/upic/2021/07/29/16/BMjAyMTA3MjkxNjU4MThfMTQzMzExODU4XzU0MTkxOTA2OTQ5XzJfMw==_b_B526f9d96f2c39beeb822447f253656eb.mp4
月光瞑~蔡秋鳳,https://txmov2.a.kwimgs.com/upic/2021/07/27/21/BMjAyMTA3MjcyMTMyMzFfMTQzMzExODU4XzU0MDgyMjIwNzk5XzJfMw==_b_B1e67f8aa51016d275b875adca53541b4.mp4
一生只爱你一个~江蕙vs洪荣宏vs,https://jsmov2.a.yximgs.com/upic/2021/07/23/14/BMjAyMTA3MjMxNDU0MDdfMTQzMzExODU4XzUzODAwMDAwOTYyXzJfMw==_b_B377b51a2c38e0ea777e331853509085b.mp4
二八青春~陳怡婷,https://jsmov2.a.yximgs.com/upic/2021/07/19/10/BMjAyMTA3MTkxMDE1NTdfMTQzMzExODU4XzUzNTI3NzI4MjQ1XzJfMw==_b_B98f10f504664a8f1f793b1ca4e61de06.mp4
真心疼惜你~莊振凯vs向惠玲,https://jsmov2.a.yximgs.com/upic/2021/07/13/02/BMjAyMTA3MTMwMjM0MjNfMTQzMzExODU4XzUzMTM0ODc3NDgwXzJfMw==_b_Bdf91fc6071b7c72ee6496449ea428118.mp4
追追追~黃妃,https://alimov2.a.kwimgs.com/upic/2021/07/10/14/BMjAyMTA3MTAxNDQyNDJfMTQzMzExODU4XzUyOTYzODE1ODE0XzJfMw==_b_B4804d7097de85e1e479388021e1e77a4.mp4
一杯美酒~吉马对唱,https://alimov2.a.kwimgs.com/upic/2021/07/06/08/BMjAyMTA3MDYwODMzMzVfMTQzMzExODU4XzUyNjkzNDYxMzU1XzJfMw==_b_B98f1ce06fca406ff7aaba98ad51847bc.mp4
一日過一日~江志豐,https://alimov2.a.kwimgs.com/upic/2021/06/22/03/BMjAyMTA2MjIwMzU0MTFfMTQzMzExODU4XzUxODQzNDIwNDMzXzJfMw==_b_Bb6ad1ae3d1ed261653ab9ef6be4602f3.mp4
温柔花~洪榮宏vs张瀞云,https://alimov2.a.kwimgs.com/upic/2021/06/20/10/BMjAyMTA2MjAxMDI3NDdfMTQzMzExODU4XzUxNzM0NjI1OTk0XzJfMw==_b_Bd38243df6228251b698f23799d4a225f.mp4
甲妳惜命命~谢金燕vs翁立友,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjQ4NDJfMTQzMzExODU4XzUxNjU3NjEwNzYxXzJfMw==_b_B5b820430bc76b084c5ab00589950737b.mp4
一夜香~徐紫淇,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjI4NDhfMTQzMzExODU4XzUxNjU3NTE1MjE0XzJfMw==_b_Bad7d12b183a25e86e23cfad603e82b55.mp4
今生无后悔~傑克vs一綾,https://alimov2.a.kwimgs.com/upic/2021/06/16/05/BMjAyMTA2MTYwNTQ0MThfMTQzMzExODU4XzUxNDk0NTUwMDYxXzJfMw==_b_B8f6347d1b3787b2f94af1c2b25302638.mp4
良心~杨哲,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzU0MThfMTQzMzExODU4XzUxMDgwNTc3MTE2XzJfMw==_b_B308f78e82fe27031acc8965a1a15b359.mp4
送你送到这～林姗vs翁丽友,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzQ0NTNfMTQzMzExODU4XzUxMDgwMjQ1MjE5XzJfMw==_b_Bec8c94d5408f1089b2ff92dfe45cf880.mp4
雨中情绵绵~高向鹏v鄧詠家,https://txmov2.a.kwimgs.com/upic/2021/06/07/08/BMjAyMTA2MDcwODQ3MTFfMTQzMzExODU4XzUwOTYyMTg5MTU4XzJfMw==_b_B0daf40dc92afd6b11f48987e7138f693.mp4
爱甲这坚持~林珊,https://alimov2.a.kwimgs.com/upic/2021/06/02/06/BMjAyMTA2MDIwNjEwMTJfMTQzMzExODU4XzUwNjYyOTIxMzc5XzJfMw==_b_B9cb93c350bdc0aac4f4e00ad1d0870fa.mp4
天涯流星泪~梅花三姐妹,https://txmov2.a.kwimgs.com/upic/2021/05/24/12/BMjAyMTA1MjQxMjEwMTRfMTQzMzExODU4XzUwMTY3MzM0MjQxXzJfMw==_b_B08cd066450edcd73c00d283dd930346e.mp4
走马灯~梅花三姐妹,https://alimov2.a.kwimgs.com/upic/2021/05/23/15/BMjAyMTA1MjMxNTA3NDhfMTQzMzExODU4XzUwMTE5MzkwOTY5XzJfMw==_b_B048b168c6718a9923995a5cc95bdc612.mp4
葬花~江志丰,https://txmov2.a.kwimgs.com/upic/2021/05/19/20/BMjAyMTA1MTkyMDUwMTNfMTQzMzExODU4XzQ5ODg2OTQ5ODY1XzJfMw==_b_Ba6a2e88e9cff13319facbb9700fd6ca8.mp4
永遠一對~一綾vs李明洋,http://bdmov.a.yximgs.com/upic/2021/05/15/12/BMjAyMTA1MTUxMjU5MTRfMTQzMzExODU4XzQ5NjI2NDAyOTE1XzJfMw==_b_Be464c6fd86a9b08fdfbebdf8029d7236.mp4
家后~江蕙,http://txmov2.a.kwimgs.com/upic/2021/05/11/10/BMjAyMTA1MTExMDMyMzdfMTQzMzExODU4XzQ5NDAwNTg4NDA1XzJfMw==_b_B7929d39d0f756ba200f5c37286b4ea1a.mp4
咱的天~张燕清,https://txmov2.a.kwimgs.com/upic/2021/05/07/18/BMjAyMTA1MDcxODU1NTZfMTQzMzExODU4XzQ5MTg4MzIyNDY2XzJfMw==_b_Bfdde4c44134ed309f3d2f38afe3fbdee.mp4
爱情烧抹退~一綾,http://jsmov2.a.kwimgs.com/upic/2021/05/05/19/BMjAyMTA1MDUxOTQ2MzlfMTQzMzExODU4XzQ5MDg2Nzg4NTU3XzJfMw==_b_B584245edfd47155b255b70d6e4f10925.mp4
爱的情火~陈雷vs甲子慧,https://txmov2.a.kwimgs.com/upic/2021/04/29/15/BMjAyMTA0MjkxNTM1NDNfMTQzMzExODU4XzQ4NjM3NTk3NjM3XzJfMw==_b_B6229e14cf175e5d9e525170ff6a3508a.mp4
多情的阿那答~方怡萍,https://alimov2.a.kwimgs.com/upic/2021/04/27/06/BMjAyMTA0MjcwNjQ2MjdfMTQzMzExODU4XzQ4NTE2NzQyNzM3XzJfMw==_b_B94f0aad936223ad0507d95042350aeb7.mp4
坚强的斗志~阿吉仔,https://txmov2.a.kwimgs.com/upic/2021/04/26/19/BMjAyMTA0MjYxOTIxMTBfMTQzMzExODU4XzQ4NDk3NDkyMzE2XzJfMw==_b_B79c9f97f691c922f279066026921a570.mp4
我只在乎你~邓紫棋,https://alimov2.a.kwimgs.com/upic/2021/04/25/17/BMjAyMTA0MjUxNzQ0NDVfMTQzMzExODU4XzQ4NDM5NDQzODIwXzJfMw==_b_B6f5da8c6a6a07c5f051f779be55091ab.mp4
爱你今生今世~陈雷vs甲子慧,http://bdmov.a.yximgs.com/upic/2021/04/25/17/BMjAyMTA0MjUxNzA3MThfMTQzMzExODU4XzQ4NDM3MzM4MzA3XzJfMw==_b_Bbd25d39017704650900e628105855603.mp4
爱在他乡~宽哥,https://txmov2.a.kwimgs.com/upic/2021/04/16/05/BMjAyMTA0MTYwNTI2MjdfMTQzMzExODU4XzQ3ODg1NzM1MTY4XzJfMw==_b_Bc875dcab91b18d782970daec90f0033f.mp4
胜者为王~王识贤,https://alimov2.a.kwimgs.com/upic/2021/04/13/01/BMjAyMTA0MTMwMTQyMzVfMTQzMzExODU4XzQ3NzI1OTM5MDgzXzJfMw==_b_B85331051cb385dd12434df34d37f7c89.mp4
一暝三冬~唐俪,https://txmov2.a.kwimgs.com/upic/2021/04/05/19/BMjAyMTA0MDUxOTUzMjNfMTQzMzExODU4XzQ3MzA3MTY4ODY3XzJfMw==_b_B18513483896b2272d3f0dfb3ed422d24.mp4
梦回泉州湾~余欢,https://txmov2.a.kwimgs.com/upic/2021/04/04/12/BMjAyMTA0MDQxMjM3MzNfMTQzMzExODU4XzQ3MjAxMTUyNDUyXzJfMw==_b_B723779793ee516498dd95d8893669a94.mp4
富贵梦~童欣,https://alimov2.a.kwimgs.com/upic/2021/04/03/10/BMjAyMTA0MDMxMDUzMzFfMTQzMzExODU4XzQ3MTE1ODg3NTM3XzJfMw==_b_Bb51c6af66c9bd2b749eaea581a00a838.mp4

雪中悍刀行,#genre#
雪中悍刀行01,https://vip.ffzy-play.com/20221020/2351_1c211ba7/2000k/hls/mixed.m3u8
雪中悍刀行02,https://vip.ffzy-play.com/20221020/2352_9bacc7dc/2000k/hls/mixed.m3u8
雪中悍刀行03,https://vip.ffzy-play.com/20221020/2353_f4506552/2000k/hls/mixed.m3u8
雪中悍刀行04,https://vip.ffzy-play.com/20221020/2354_5169f8e8/2000k/hls/mixed.m3u8
雪中悍刀行05,https://vip.ffzy-play.com/20221020/2355_2d59e771/2000k/hls/mixed.m3u8
雪中悍刀行06,https://vip.ffzy-play.com/20221020/2357_8e507635/2000k/hls/mixed.m3u8
雪中悍刀行07,https://vip.ffzy-play.com/20221020/2356_070acb8b/2000k/hls/mixed.m3u8
雪中悍刀行09,https://vip.ffzy-play.com/20221020/2358_12e4ca9a/2000k/hls/mixed.m3u8
雪中悍刀行10,https://vip.ffzy-play.com/20221020/2361_ec5e0e02/2000k/hls/mixed.m3u8
雪中悍刀行11,https://vip.ffzy-play.com/20221020/2360_e6a79909/2000k/hls/mixed.m3u8
雪中悍刀行12,https://vip.ffzy-play.com/20221020/2362_fda4536b/2000k/hls/mixed.m3u8
雪中悍刀行13,https://vip.ffzy-play.com/20221020/2363_a17df885/2000k/hls/mixed.m3u8
雪中悍刀行14,https://vip.ffzy-play.com/20221020/2364_a7d93cfd/2000k/hls/mixed.m3u8
雪中悍刀行15,https://vip.ffzy-play.com/20221020/2365_9d0fef8c/2000k/hls/mixed.m3u8
雪中悍刀行16,https://vip.ffzy-play.com/20221020/2367_0de4e10c/2000k/hls/mixed.m3u8
雪中悍刀行17,https://vip.ffzy-play.com/20221020/2366_a91048d1/2000k/hls/mixed.m3u8
雪中悍刀行18,https://vip.ffzy-play.com/20221020/2368_2ca17b08/2000k/hls/mixed.m3u8
雪中悍刀行19,https://vip.ffzy-play.com/20221020/2369_73c7d325/2000k/hls/mixed.m3u8
雪中悍刀行20,https://vip.ffzy-play.com/20221020/2370_b6274231/2000k/hls/mixed.m3u8
雪中悍刀行21,https://vip.ffzy-play.com/20221020/2371_a418c17b/2000k/hls/mixed.m3u8
雪中悍刀行22,https://vip.ffzy-play.com/20221020/2388_22ba622c/2000k/hls/mixed.m3u8
雪中悍刀行23,https://vip.ffzy-play.com/20221020/2389_40c78072/2000k/hls/mixed.m3u8
雪中悍刀行24,https://vip.ffzy-play.com/20221020/2377_68588071/2000k/hls/mixed.m3u8
雪中悍刀行25,https://vip.ffzy-play.com/20221020/2390_d55ed32e/2000k/hls/mixed.m3u8
雪中悍刀行26,https://vip.ffzy-play.com/20221020/2383_15ebbefb/2000k/hls/mixed.m3u8
雪中悍刀行27,https://vip.ffzy-play.com/20221020/2392_3c1758ee/2000k/hls/mixed.m3u8
雪中悍刀行28,https://vip.ffzy-play.com/20221020/2393_ae951140/2000k/hls/mixed.m3u8
雪中悍刀行29,https://vip.ffzy-play.com/20221020/2395_c2015fa4/2000k/hls/mixed.m3u8
雪中悍刀行30,https://vip.ffzy-play.com/20221020/2394_ce892208/2000k/hls/mixed.m3u8
雪中悍刀行31,https://vip.ffzy-play.com/20221020/2397_5c268c41/2000k/hls/mixed.m3u8
雪中悍刀行32,https://vip.ffzy-play.com/20221020/2396_c5809db5/2000k/hls/mixed.m3u8
雪中悍刀行33,https://vip.ffzy-play.com/20221020/2398_5b84ca60/2000k/hls/mixed.m3u8
雪中悍刀行34,https://vip.ffzy-play.com/20221020/2399_2e58d6d4/2000k/hls/mixed.m3u8
雪中悍刀行35,https://vip.ffzy-play.com/20221020/2400_daaf3f61/2000k/hls/mixed.m3u8
雪中悍刀行36,https://vip.ffzy-play.com/20221020/2401_dfb0103e/2000k/hls/mixed.m3u8
雪中悍刀行37,https://vip.ffzy-play.com/20221020/2402_a7082890/2000k/hls/mixed.m3u8
雪中悍刀行38,https://vip.ffzy-play.com/20221020/2403_855bc85f/2000k/hls/mixed.m3u8
MV频道,#genre#
MV-若是爱情,https://res.zhipianbang.com/videos/2021/1223/d9b81e9bd91b8908b6426d02d5798483.mp4
追光者,https://v.51vimeo.com/ata/attachment/video/1908/417/ba723fe0466d90f84948f081ae6bfd17.mp4
在站高原,http://song.mvbox.cn/mv1/74/00173474.mp4
大风车,http://song.mvbox.cn/mv1/14/00186314.mp4
草原青哥哥,http://song.mvbox.cn/mv/54/90975854-6.mp4
勇气,http://song.mvbox.cn/mv1/90/90402590.mp4
因为你,http://song.mvbox.cn/mv1/34/90395634.mp4
芒种,http://song.mvbox.cn/mv1/39/90398939.mp4
在春天里想你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-JfV4gUol9ea6QM.mp4
火红的萨日朗,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnaLV4gUop5aBpQY.mp4
拥抱着你离去,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
你不来我不老,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLzE4gUoxaHkBg.mp4
火辣辣的情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsaTA4gUohOr5ngc.mp4
云朵-我的楼兰,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88K74gUohZWCnwQ.mp4
半壶纱.刘珂矣,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1K6M5gUo3ruZrwc.mp4
倍儿美.天喜果,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxdvE4gUoyPSXzAU.mp4
在唱等你那么久,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68u04wUoqKv6igY.mp4
甘心情愿爱着你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgq_2a4gUo686M8wc.mp4
死心塌地去爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwtjx9wUonPWg5QU.mp4
爱我你就拍拍手,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9pWi5wUomPq_3gE.mp4
等你等到我心痛,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5fTW4gUoypKv_AQ.mp4
如果云知道,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAggpvX4gUo7e7N8QI.mp4
最亲爱的你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAglpvV4gUo0pn7iAQ.mp4
酒醉的蝴蝶,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvvL9QUo3cjNuQY.mp4
你牛什么牛,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3drE4gUo05Sr5AI.mp4
等到山花开,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggcOv5wUo4pShggc.mp4
草原情哥哥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg26rA4gUou4uf7AU.mp4
远走高飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-zL9QUo4L7HJQ.mp4
老猫-都说,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAghPbQ7AUohPLwrAM.mp4
沙漠骆驼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjbGM5gUon8K7eQ.mp4
兄弟难当,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg97nE4gUooPX7tQU.mp4
情路弯弯,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1tXE4gUonLmU1wI.mp4
迫不及待,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg75_b4gUogP7C2QY.mp4
梅花三弄,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg18Cv5wUoy_y7mQE.mp4
伤心情歌,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmvmc4gUo8NSjoQI.mp4
泪满天,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgotjE4gUo8Jvi8Ac.mp4
太想念,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwpai5wUo8ODKhQE.mp4
我爱你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4sGv5wUo5bvaxwM.mp4
水云涧,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvLrE4gUon5qCgAU.mp4
套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
小苹果,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6fE4gUoksb_nwQ.mp4
公虾米,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnMOv5wUouMCstQQ.mp4
歌在飞,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl4XG4gUo2IDXsAM.mp4
闯天涯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsZ-V4gUo8dCz8wE.mp4
野花香,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3oaO9wUo4J6WwQU.mp4
邓紫棋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg197E4gUozOqwrwU.mp4
陈元汐-桃花笑,https://vd2.bdstatic.com/mda-nbg4cz1tc501zby3/sc/cae_h264_delogo/1645068400771569995/mda-nbg4cz1tc501zby3.mp4
故乡的原风景,https://vd2.bdstatic.com/mda-kc4eh79vqhm2gyxh/sc/mda-kc4eh79vqhm2gyxh.mp4
孤勇者,https://vd2.bdstatic.com/mda-mmkfweauph7ju2rr/sc/cae_h264_delogo/1643229088196056141/mda-mmkfweauph7ju2rr.mp4
阿梨粤,https://vd3.bdstatic.com/mda-nee8sphdiyar5qfc/sc/cae_h264/1652595644034518917/mda-nee8sphdiyar5qfc.mp4
魔法城堡,https://vd4.bdstatic.com/mda-kfdg3qrczaz60xfk/hd/mda-kfdg3qrczaz60xfk.mp4
大鱼,https://vd2.bdstatic.com/mda-jj0mrjgwdibh8dy1/sc/mda-jj0mrjgwdibh8dy1.mp4
情火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
Beyond_海阔天空,https://vd2.bdstatic.com/mda-jccg84gp61a7n0ms/sc/mda-jccg84gp61a7n0ms.mp4
阿国哥_暂别离,https://vd2.bdstatic.com/mda-na0gq1qdvtc7dn21/sc/cae_h264/1641053414585020942/mda-na0gq1qdvtc7dn21.mp4
大田后生仔_丫蛋蛋,https://vd2.bdstatic.com/mda-jk0s5kte1btis2ez/sc/mda-jk0s5kte1btis2ez.mp4
成都,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
狂狼,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsK2M5gUosN7C7QQ.mp4
藕断丝连,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-PE4gUogNfRyAM.mp4
火火的爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzsXE4gUorZf38wc.mp4
爱火,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_8PE4gUo5KSp4gU.mp4
真心.庄心妍,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkpjx5gUoiPqX3gc.mp4
云朵_天上的云儿,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnO_a4gUoiNWDoAc.mp4
新年大吉(群星）,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgksy04wUo17eY6Qc.mp4
乌兰托娅_新套马杆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg8cam4gUosMuzpQY.mp4
我在红尘中遇见你.冷漠张冬玲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg88vE4gUo0NP7CA.mp4
王蓉.坏姐姐,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkPu-4gUohMyExQM.mp4
晚秋_欧俪雯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzcC2-AUotvbcwAI.mp4
三月里的小雨_依林,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgp-zD-wUoqqKj2wY.mp4
容中尔甲旺姆_天籁之爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg7rm64gUo4IeMmgQ.mp
情歌继续上,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
情歌继续唱.龙梅子冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsdfE4gUo0OGA5wI.mp4
桥边姑娘_刘燕燕,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4b_2-AUo7pfgrgc.mp4
你会爱我到什么时候.陶钰玉,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglNvE4gUou_L0jAc.mp4
门丽_美美哒,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4cm74gUo4OSj9gU.mp4
没有你陪伴我真的好孤单.冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjdHE4gUogP7YjwI.mp4
龙梅子_心要痛到什么时候,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P6c4gUogMuVmwQ.mp4
龙梅子_我说亲爱的,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0P2c4gUo79D9-gU.mp4
龙梅子_泪满天,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgovqc4gUokNPR8QU.mp4
龙梅子_当爱离别时,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyfmc4gUooLyJ2Ac.mp4
龙猫组合_爱情专属权,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg49ia4gUolMGllwI.mp4
金莎_星月神话,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_Nea4gUowJ6I4gQ.mp4
回忆的沙漏_邓紫棋,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqZWi5wUoyvnEDQ.mp4
