放源的星星,#genre#
东方卫视超清,http://120.238.84.45:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视高清,http://120.238.84.45:9901/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视高清,http://120.238.84.45:9901/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视高清,http://120.238.84.45:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视高清,http://120.238.84.45:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视高清,http://120.238.84.45:9901/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视高清,http://120.238.84.45:9901/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视高清,http://120.238.84.45:9901/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视高清,http://120.238.84.45:9901/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视高清,http://120.238.84.45:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视高清,http://120.238.84.45:9901/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实高清,http://120.238.84.45:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视高清,http://120.238.84.45:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育高清,http://120.238.84.45:9901/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://120.238.84.45:9901/tsfile/live/1062_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视高清,http://120.238.84.45:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视高清,http://120.238.84.45:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视高清,http://120.238.84.45:9901/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视高清,http://120.238.84.45:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视高清,http://120.238.84.45:9901/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视SD,http://120.238.84.45:9901/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视SD,http://120.238.84.45:9901/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://120.238.84.45:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://120.238.84.45:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
外蒙古,http://120.238.84.45:9901/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://120.238.84.45:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://120.238.84.45:9901/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://120.238.84.45:9901/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
林芝卫视,http://120.238.84.45:9901/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://120.238.84.45:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
喀什卫视,http://120.238.84.45:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
曲苑杂团,http://120.238.84.45:9901/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
第一剧院,http://120.238.84.45:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
天下足球,http://120.238.84.45:9901/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
寰宇地理,http://120.238.84.45:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://120.238.84.45:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://120.238.84.45:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
复古剧场,http://120.238.84.45:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
央视文革,http://120.238.84.45:9901/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭电影高清,http://120.238.84.45:9901/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影高清,http://120.238.84.45:9901/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
岭南歌曲,http://120.238.84.45:9901/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV武器高清,http://120.238.84.45:9901/tsfile/live/1096_1.m3u8?key=txiptv&playlive=1&authid=0
新色觉高清,http://120.238.84.45:9901/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
劲爆体育,http://120.238.84.45:9901/tsfile/live/1105_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://120.238.84.45:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV 1,http://121.19.134.192:808/hls/1/index.m3u8
CCTV 1,http://121.19.134.35:808/hls/1/index.m3u8
CCTV 1,http://121.19.134.168:808/hls/1/index.m3u8
CCTV 1,http://121.19.134.245:808/hls/1/index.m3u8
CCTV 2,http://121.19.134.192:808/hls/2/index.m3u8
CCTV 2,http://121.19.134.35:808/hls/2/index.m3u8
CCTV 2,http://121.19.134.168:808/hls/2/index.m3u8
CCTV 2,http://121.19.134.245:808/hls/2/index.m3u8
CCTV 3,http://121.19.134.35:808/hls/3/index.m3u8
CCTV 3,http://121.19.134.168:808/hls/3/index.m3u8
CCTV 3,http://121.19.134.245:808/hls/3/index.m3u8
CCTV 4,http://121.19.134.35:808/hls/4/index.m3u8
CCTV 4,http://121.19.134.168:808/hls/4/index.m3u8
CCTV 4,http://121.19.134.245:808/hls/4/index.m3u8
CCTV 5,http://121.19.134.192:808/hls/5/index.m3u8
CCTV 5,http://121.19.134.35:808/hls/5/index.m3u8
CCTV 5,http://121.19.134.168:808/hls/5/index.m3u8
CCTV 5,http://121.19.134.245:808/hls/5/index.m3u8
CCTV 6,http://121.19.134.192:808/hls/6/index.m3u8
CCTV 6,http://121.19.134.35:808/hls/6/index.m3u8
CCTV 6,http://121.19.134.168:808/hls/6/index.m3u8
CCTV 6,http://121.19.134.245:808/hls/6/index.m3u8
CCTV 7,http://121.19.134.192:808/hls/7/index.m3u8
CCTV 7,http://121.19.134.35:808/hls/7/index.m3u8
CCTV 7,http://121.19.134.168:808/hls/7/index.m3u8
CCTV 7,http://121.19.134.245:808/hls/7/index.m3u8
CCTV 8,http://121.19.134.168:808/hls/8/index.m3u8
CCTV 8,http://121.19.134.192:808/hls/8/index.m3u8
CCTV 8,http://121.19.134.245:808/hls/8/index.m3u8
CCTV 9,http://121.19.134.35:808/hls/9/index.m3u8
CCTV 9,http://121.19.134.192:808/hls/9/index.m3u8
CCTV 9,http://121.19.134.245:808/hls/9/index.m3u8
CCTV 10,http://121.19.134.192:808/hls/10/index.m3u8
CCTV 10,http://121.19.134.35:808/hls/10/index.m3u8
CCTV 10,http://121.19.134.168:808/hls/10/index.m3u8
CCTV 10,http://121.19.134.245:808/hls/10/index.m3u8
CCTV 11,http://121.19.134.192:808/hls/11/index.m3u8
CCTV 11,http://121.19.134.35:808/hls/11/index.m3u8
CCTV 11,http://121.19.134.245:808/hls/11/index.m3u8
CCTV 12,http://121.19.134.192:808/hls/12/index.m3u8
CCTV 12,http://121.19.134.35:808/hls/12/index.m3u8
CCTV 12,http://121.19.134.168:808/hls/12/index.m3u8
CCTV 12,http://121.19.134.245:808/hls/12/index.m3u8
CCTV 13,http://121.19.134.35:808/hls/13/index.m3u8
CCTV 13,http://121.19.134.168:808/hls/13/index.m3u8
CCTV 13,http://121.19.134.245:808/hls/13/index.m3u8
CCTV 14,http://121.19.134.192:808/hls/14/index.m3u8
CCTV 14,http://121.19.134.35:808/hls/14/index.m3u8
CCTV 14,http://121.19.134.168:808/hls/14/index.m3u8
CCTV 14,http://121.19.134.245:808/hls/14/index.m3u8
CCTV 15,http://121.19.134.192:808/hls/15/index.m3u8
CCTV 15,http://121.19.134.168:808/hls/15/index.m3u8
CCTV 15,http://121.19.134.245:808/hls/15/index.m3u8
CCTV 16,http://121.19.134.192:808/hls/16/index.m3u8
CCTV 16,http://121.19.134.35:808/hls/16/index.m3u8
CCTV 16,http://121.19.134.168:808/hls/16/index.m3u8
CCTV 16,http://121.19.134.245:808/hls/16/index.m3u8
CCTV 17,http://121.19.134.192:808/hls/17/index.m3u8
CCTV 17,http://121.19.134.35:808/hls/17/index.m3u8
CCTV 17,http://121.19.134.168:808/hls/17/index.m3u8
CCTV 17,http://121.19.134.245:808/hls/17/index.m3u8
CCTV 5+,http://121.19.134.192:808/hls/18/index.m3u8
CCTV 5+,http://121.19.134.35:808/hls/18/index.m3u8
CCTV 5+,http://121.19.134.168:808/hls/18/index.m3u8
CCTV 5+,http://121.19.134.245:808/hls/18/index.m3u8
河北卫视,http://121.19.134.35:808/hls/19/index.m3u8
河北卫视,http://121.19.134.168:808/hls/19/index.m3u8
河北卫视,http://121.19.134.245:808/hls/19/index.m3u8
河北经济,http://121.19.134.192:808/hls/20/index.m3u8
河北经济,http://121.19.134.35:808/hls/20/index.m3u8
河北经济,http://121.19.134.245:808/hls/20/index.m3u8
河北都市,http://121.19.134.192:808/hls/21/index.m3u8
河北都市,http://121.19.134.35:808/hls/21/index.m3u8
河北都市,http://121.19.134.245:808/hls/21/index.m3u8
河北影视,http://121.19.134.192:808/hls/22/index.m3u8
河北影视,http://121.19.134.245:808/hls/22/index.m3u8
河北少儿科教,http://121.19.134.192:808/hls/23/index.m3u8
河北少儿科教,http://121.19.134.35:808/hls/23/index.m3u8
河北少儿科教,http://121.19.134.245:808/hls/23/index.m3u8
河北文旅公共,http://121.19.134.35:808/hls/24/index.m3u8
河北文旅公共,http://121.19.134.192:808/hls/24/index.m3u8
河北文旅公共,http://121.19.134.245:808/hls/24/index.m3u8
河北三农,http://121.19.134.192:808/hls/25/index.m3u8
河北三农,http://121.19.134.245:808/hls/25/index.m3u8
河北杂技,http://121.19.134.35:808/hls/26/index.m3u8
河北杂技,http://121.19.134.192:808/hls/26/index.m3u8
河北杂技,http://121.19.134.245:808/hls/26/index.m3u8
保定生活健康,http://121.19.134.192:808/hls/27/index.m3u8
保定生活健康,http://121.19.134.35:808/hls/27/index.m3u8
保定生活健康,http://121.19.134.168:808/hls/27/index.m3u8
保定生活健康,http://121.19.134.245:808/hls/27/index.m3u8
保定新闻综合,http://121.19.134.192:808/hls/28/index.m3u8
保定新闻综合,http://121.19.134.35:808/hls/28/index.m3u8
保定新闻综合,http://121.19.134.168:808/hls/28/index.m3u8
保定新闻综合,http://121.19.134.245:808/hls/28/index.m3u8
保定公共,http://121.19.134.192:808/hls/29/index.m3u8
保定公共,http://121.19.134.35:808/hls/29/index.m3u8
保定公共,http://121.19.134.168:808/hls/29/index.m3u8
保定公共,http://121.19.134.245:808/hls/29/index.m3u8
北京卫视,http://121.19.134.35:808/hls/30/index.m3u8
北京卫视,http://121.19.134.192:808/hls/30/index.m3u8
北京卫视,http://121.19.134.245:808/hls/30/index.m3u8
吉林卫视,http://121.19.134.192:808/hls/31/index.m3u8
吉林卫视,http://121.19.134.168:808/hls/31/index.m3u8
吉林卫视,http://121.19.134.245:808/hls/31/index.m3u8
浙江卫视,http://121.19.134.192:808/hls/32/index.m3u8
浙江卫视,http://121.19.134.35:808/hls/32/index.m3u8
浙江卫视,http://121.19.134.168:808/hls/32/index.m3u8
浙江卫视,http://121.19.134.245:808/hls/32/index.m3u8
江苏卫视,http://121.19.134.35:808/hls/33/index.m3u8
江苏卫视,http://121.19.134.168:808/hls/33/index.m3u8
江苏卫视,http://121.19.134.245:808/hls/33/index.m3u8
安徽卫视,http://121.19.134.192:808/hls/34/index.m3u8
安徽卫视,http://121.19.134.35:808/hls/34/index.m3u8
安徽卫视,http://121.19.134.168:808/hls/34/index.m3u8
安徽卫视,http://121.19.134.245:808/hls/34/index.m3u8
涿州电视,http://121.19.134.192:808/hls/35/index.m3u8
涿州电视,http://121.19.134.168:808/hls/35/index.m3u8
涿州电视,http://121.19.134.245:808/hls/35/index.m3u8
天津卫视,http://121.19.134.192:808/hls/36/index.m3u8
天津卫视,http://121.19.134.35:808/hls/36/index.m3u8
天津卫视,http://121.19.134.168:808/hls/36/index.m3u8
天津卫视,http://121.19.134.245:808/hls/36/index.m3u8
辽宁卫视,http://121.19.134.35:808/hls/37/index.m3u8
辽宁卫视,http://121.19.134.168:808/hls/37/index.m3u8
辽宁卫视,http://121.19.134.245:808/hls/37/index.m3u8
山东卫视,http://121.19.134.192:808/hls/38/index.m3u8
山东卫视,http://121.19.134.35:808/hls/38/index.m3u8
山东卫视,http://121.19.134.168:808/hls/38/index.m3u8
山东卫视,http://121.19.134.245:808/hls/38/index.m3u8
河南卫视,http://121.19.134.192:808/hls/39/index.m3u8
河南卫视,http://121.19.134.35:808/hls/39/index.m3u8
河南卫视,http://121.19.134.168:808/hls/39/index.m3u8
河南卫视,http://121.19.134.245:808/hls/39/index.m3u8
黑龙江卫视,http://121.19.134.192:808/hls/40/index.m3u8
黑龙江卫视,http://121.19.134.245:808/hls/40/index.m3u8
四川卫视,http://121.19.134.192:808/hls/41/index.m3u8
四川卫视,http://121.19.134.168:808/hls/41/index.m3u8
四川卫视,http://121.19.134.245:808/hls/41/index.m3u8
江西卫视,http://121.19.134.192:808/hls/42/index.m3u8
江西卫视,http://121.19.134.35:808/hls/42/index.m3u8
江西卫视,http://121.19.134.168:808/hls/42/index.m3u8
江西卫视,http://121.19.134.245:808/hls/42/index.m3u8
贵州卫视,http://121.19.134.192:808/hls/43/index.m3u8
贵州卫视,http://121.19.134.35:808/hls/43/index.m3u8
贵州卫视,http://121.19.134.168:808/hls/43/index.m3u8
贵州卫视,http://121.19.134.245:808/hls/43/index.m3u8
湖北卫视,http://121.19.134.192:808/hls/44/index.m3u8
湖北卫视,http://121.19.134.168:808/hls/44/index.m3u8
湖北卫视,http://121.19.134.245:808/hls/44/index.m3u8
深圳卫视,http://121.19.134.35:808/hls/45/index.m3u8
深圳卫视,http://121.19.134.168:808/hls/45/index.m3u8
深圳卫视,http://121.19.134.192:808/hls/45/index.m3u8
深圳卫视,http://121.19.134.245:808/hls/45/index.m3u8
湖南卫视,http://121.19.134.35:808/hls/46/index.m3u8
湖南卫视,http://121.19.134.168:808/hls/46/index.m3u8
湖南卫视,http://121.19.134.192:808/hls/46/index.m3u8
湖南卫视,http://121.19.134.245:808/hls/46/index.m3u8
上海东方卫视,http://121.19.134.192:808/hls/47/index.m3u8
上海东方卫视,http://121.19.134.168:808/hls/47/index.m3u8
上海东方卫视,http://121.19.134.245:808/hls/47/index.m3u8
重庆卫视,http://121.19.134.192:808/hls/48/index.m3u8
重庆卫视,http://121.19.134.35:808/hls/48/index.m3u8
重庆卫视,http://121.19.134.168:808/hls/48/index.m3u8
重庆卫视,http://121.19.134.245:808/hls/48/index.m3u8
广东卫视,http://121.19.134.35:808/hls/49/index.m3u8
广东卫视,http://121.19.134.168:808/hls/49/index.m3u8
广东卫视,http://121.19.134.192:808/hls/49/index.m3u8
广东卫视,http://121.19.134.245:808/hls/49/index.m3u8
山西卫视,http://121.19.134.35:808/hls/51/index.m3u8
山西卫视,http://121.19.134.168:808/hls/51/index.m3u8
山西卫视,http://121.19.134.192:808/hls/51/index.m3u8
山西卫视,http://121.19.134.245:808/hls/51/index.m3u8
陕西卫视,http://121.19.134.192:808/hls/52/index.m3u8
陕西卫视,http://121.19.134.35:808/hls/52/index.m3u8
陕西卫视,http://121.19.134.168:808/hls/52/index.m3u8
陕西卫视,http://121.19.134.245:808/hls/52/index.m3u8
内蒙古卫视,http://121.19.134.35:808/hls/53/index.m3u8
内蒙古卫视,http://121.19.134.168:808/hls/53/index.m3u8
内蒙古卫视,http://121.19.134.192:808/hls/53/index.m3u8
内蒙古卫视,http://121.19.134.245:808/hls/53/index.m3u8
青海卫视,http://121.19.134.192:808/hls/54/index.m3u8
青海卫视,http://121.19.134.35:808/hls/54/index.m3u8
青海卫视,http://121.19.134.168:808/hls/54/index.m3u8
青海卫视,http://121.19.134.245:808/hls/54/index.m3u8
海南卫视,http://121.19.134.192:808/hls/55/index.m3u8
海南卫视,http://121.19.134.35:808/hls/55/index.m3u8
海南卫视,http://121.19.134.168:808/hls/55/index.m3u8
海南卫视,http://121.19.134.245:808/hls/55/index.m3u8
宁夏卫视,http://121.19.134.192:808/hls/56/index.m3u8
宁夏卫视,http://121.19.134.168:808/hls/56/index.m3u8
宁夏卫视,http://121.19.134.245:808/hls/56/index.m3u8
西藏卫视,http://121.19.134.192:808/hls/57/index.m3u8
西藏卫视,http://121.19.134.35:808/hls/57/index.m3u8
西藏卫视,http://121.19.134.168:808/hls/57/index.m3u8
西藏卫视,http://121.19.134.245:808/hls/57/index.m3u8
新疆卫视,http://121.19.134.192:808/hls/58/index.m3u8
新疆卫视,http://121.19.134.35:808/hls/58/index.m3u8
新疆卫视,http://121.19.134.245:808/hls/58/index.m3u8
中国交通河北,http://121.19.134.168:808/hls/59/index.m3u8
中国交通河北,http://121.19.134.192:808/hls/59/index.m3u8
中国交通河北,http://121.19.134.245:808/hls/59/index.m3u8
湖南金鹰卡通,http://121.19.134.192:808/hls/60/index.m3u8
湖南金鹰卡通,http://121.19.134.35:808/hls/60/index.m3u8
湖南金鹰卡通,http://121.19.134.168:808/hls/60/index.m3u8
湖南金鹰卡通,http://121.19.134.245:808/hls/60/index.m3u8
山东教育卫视,http://121.19.134.35:808/hls/61/index.m3u8
山东教育卫视,http://121.19.134.168:808/hls/61/index.m3u8
山东教育卫视,http://121.19.134.192:808/hls/61/index.m3u8
山东教育卫视,http://121.19.134.245:808/hls/61/index.m3u8
CETV 1,http://121.19.134.192:808/hls/62/index.m3u8
CETV 1,http://121.19.134.168:808/hls/62/index.m3u8
CETV 1,http://121.19.134.245:808/hls/62/index.m3u8
CETV 2,http://121.19.134.192:808/hls/63/index.m3u8
CETV 2,http://121.19.134.35:808/hls/63/index.m3u8
CETV 2,http://121.19.134.168:808/hls/63/index.m3u8
CETV 2,http://121.19.134.245:808/hls/63/index.m3u8
CETV 4,http://121.19.134.35:808/hls/64/index.m3u8
CETV 4,http://121.19.134.168:808/hls/64/index.m3u8
CETV 4,http://121.19.134.192:808/hls/64/index.m3u8
CETV 4,http://121.19.134.245:808/hls/64/index.m3u8
福建东南卫视,http://121.19.134.35:808/hls/65/index.m3u8
福建东南卫视,http://121.19.134.168:808/hls/65/index.m3u8
福建东南卫视,http://121.19.134.192:808/hls/65/index.m3u8
福建东南卫视,http://121.19.134.245:808/hls/65/index.m3u8
江苏优漫卡通,http://121.19.134.192:808/hls/66/index.m3u8
江苏优漫卡通,http://121.19.134.35:808/hls/66/index.m3u8
江苏优漫卡通,http://121.19.134.168:808/hls/66/index.m3u8
江苏优漫卡通,http://121.19.134.245:808/hls/66/index.m3u8
湖南金鹰纪实,http://121.19.134.35:808/hls/67/index.m3u8
湖南金鹰纪实,http://121.19.134.168:808/hls/67/index.m3u8
湖南金鹰纪实,http://121.19.134.192:808/hls/67/index.m3u8
湖南金鹰纪实,http://121.19.134.245:808/hls/67/index.m3u8
河南梨园,http://121.19.134.192:808/hls/68/index.m3u8
河南梨园,http://121.19.134.35:808/hls/68/index.m3u8
河南梨园,http://121.19.134.168:808/hls/68/index.m3u8
河南梨园,http://121.19.134.245:808/hls/68/index.m3u8
河南武术世界,http://121.19.134.192:808/hls/69/index.m3u8
河南武术世界,http://121.19.134.245:808/hls/69/index.m3u8
环球奇观,http://121.19.134.192:808/hls/70/index.m3u8
环球奇观,http://121.19.134.35:808/hls/70/index.m3u8
环球奇观,http://121.19.134.168:808/hls/70/index.m3u8
环球奇观,http://121.19.134.245:808/hls/70/index.m3u8
河南文物宝库,http://121.19.134.192:808/hls/71/index.m3u8
河南文物宝库,http://121.19.134.168:808/hls/71/index.m3u8
河南文物宝库,http://121.19.134.245:808/hls/71/index.m3u8
江西国学频道,http://121.19.134.192:808/hls/72/index.m3u8
江西国学频道,http://121.19.134.245:808/hls/72/index.m3u8
央视风云剧场,http://121.19.134.192:808/hls/73/index.m3u8
央视风云剧场,http://121.19.134.168:808/hls/73/index.m3u8
央视风云剧场,http://121.19.134.245:808/hls/73/index.m3u8
央视怀旧剧场,http://121.19.134.192:808/hls/74/index.m3u8
央视怀旧剧场,http://121.19.134.35:808/hls/74/index.m3u8
央视怀旧剧场,http://121.19.134.168:808/hls/74/index.m3u8
央视怀旧剧场,http://121.19.134.245:808/hls/74/index.m3u8
央视风云音乐,http://121.19.134.35:808/hls/75/index.m3u8
央视风云音乐,http://121.19.134.168:808/hls/75/index.m3u8
央视风云音乐,http://121.19.134.192:808/hls/75/index.m3u8
央视风云音乐,http://121.19.134.245:808/hls/75/index.m3u8
央视风云足球,http://121.19.134.192:808/hls/76/index.m3u8
央视风云足球,http://121.19.134.35:808/hls/76/index.m3u8
央视风云足球,http://121.19.134.168:808/hls/76/index.m3u8
央视风云足球,http://121.19.134.245:808/hls/76/index.m3u8
央视第一剧场,http://121.19.134.35:808/hls/77/index.m3u8
央视第一剧场,http://121.19.134.168:808/hls/77/index.m3u8
央视第一剧场,http://121.19.134.192:808/hls/77/index.m3u8
央视第一剧场,http://121.19.134.245:808/hls/77/index.m3u8
央视女性时尚,http://121.19.134.168:808/hls/78/index.m3u8
央视女性时尚,http://121.19.134.192:808/hls/78/index.m3u8
央视女性时尚,http://121.19.134.245:808/hls/78/index.m3u8
央视世界地理,http://121.19.134.192:808/hls/79/index.m3u8
央视世界地理,http://121.19.134.35:808/hls/79/index.m3u8
央视世界地理,http://121.19.134.245:808/hls/79/index.m3u8
央视兵器科技,http://121.19.134.35:808/hls/80/index.m3u8
央视兵器科技,http://121.19.134.168:808/hls/80/index.m3u8
央视兵器科技,http://121.19.134.192:808/hls/80/index.m3u8
央视兵器科技,http://121.19.134.245:808/hls/80/index.m3u8
央视高尔夫网球,http://121.19.134.192:808/hls/81/index.m3u8
央视高尔夫网球,http://121.19.134.35:808/hls/81/index.m3u8
央视高尔夫网球,http://121.19.134.245:808/hls/81/index.m3u8
央视文化精品,http://121.19.134.192:808/hls/82/index.m3u8
央视文化精品,http://121.19.134.168:808/hls/82/index.m3u8
央视文化精品,http://121.19.134.245:808/hls/82/index.m3u8
CETV 早期教育,http://121.19.134.192:808/hls/83/index.m3u8
CETV 早期教育,http://121.19.134.35:808/hls/83/index.m3u8
CETV 早期教育,http://121.19.134.168:808/hls/83/index.m3u8
凤凰中文,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=cn
