🎵1月28测试有效,#genre#
河南卫视,http://mgsp-hs2.live.miguvideo.com:8088/wd-henanwssd-600/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=600633&netType=4&sid=5910021585&pid=2028597139&timestamp=20250128185346&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=79018729120250128030&ParentNodeID=-99&assertID=5910021585&client_ip=1.62.81.39&SecurityKey=20250128185346&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5900005706&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=9e615f61c58b4e754950710bbaa0ba84&is_advertise=0&jid=fa5f8717b685c7aff96d71858dfce94a&sjid=subsession_1738061626509&mtv_session=7e8bc704e4cd1a3c0768979f4d034c32&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ed587fbd6cc8d38e46b47cb8ff2c810a

陕西卫视,http://mgsp-hs2.live.miguvideo.com:8088/migu/kailu/shan3xiws/57/20220809/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=600633&netType=4&sid=5910020475&pid=2028597139&timestamp=20250128185406&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=73891083820250128030&ParentNodeID=-99&assertID=5910020475&client_ip=1.62.81.39&SecurityKey=20250128185406&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5900004331&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=1a9bd74875984f6bbbefc3e30564b3b2&is_advertise=0&jid=05d7a65e9bd14491e4fc00cc8a6f15e9&sjid=subsession_1738061646630&mtv_session=5dc34c92ffb90f76da401f494b987f67&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d70e9bb5ee3031513f54e4a0e1624991

大湾区卫视,http://mgsp-yx2.live.miguvideo.com:8088/wd_r3/2018/nfmedia/nfws/1000/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=699054&netType=4&sid=2200322852&pid=2028597139&timestamp=20250128185426&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=60891762720250128015&ParentNodeID=-99&assertID=2200322852&client_ip=1.62.81.39&SecurityKey=20250128185426&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=2200322852&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=7c758fb95fe8388fbd87e3aeb88d8379&is_advertise=0&jid=d0c3f8ff98479c5e9c8553f618c3c164&sjid=subsession_1738061666400&HlsSubType=1&HlsProfileId=1&nphaid=0&mtv_session=0204235ae90e8d5059e6556e73cf5088&encrypt=88b4f8e02c882dad2202276799e40e4b

湖北卫视,http://mgsp-ws2.live.miguvideo.com:8088/migu/kailu/hbwshd265/55/20200407/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=600633&netType=4&sid=5910022163&pid=2028597139&timestamp=20250128185449&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=94747249620250128020&ParentNodeID=-99&assertID=5910022163&client_ip=1.62.81.39&SecurityKey=20250128185449&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5900004355&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h265&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=5d3f816f392a95a3e298fca39c691228&is_advertise=0&jid=95e95360d4bef9d896edc12b9f765744&sjid=subsession_1738061689341&HlsSubType=1&HlsProfileId=1&nphaid=0&mtv_session=32c884602618a63b3a71bbcb10eab86c&encrypt=d306ed2806c629424c3a17a1ca5fd1fe

吉林卫视,http://mgsp-ws2.live.miguvideo.com:8088/envivo_v/2018/SD/jilin/1000/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=600633&netType=4&sid=5910022164&pid=2028597139&timestamp=20250128185508&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=94747250020250128036&ParentNodeID=-99&assertID=5910022164&client_ip=1.62.81.39&SecurityKey=20250128185508&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5900004357&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=e3e0f8a6d4b99d9090b0bdb4588e7ef1&is_advertise=0&jid=7488a627d81b8e68d42a338bf5232975&sjid=subsession_1738061707989&HlsSubType=1&HlsProfileId=1&nphaid=0&mtv_session=befefbc3da6a31733e1eb9ca20782506&encrypt=0246e575ad47fd982c55df6981219920

青海卫视,http://mgsp-ws2.live.miguvideo.com:8088/envivo_w/2018/SD/qinghai/1000/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=600633&netType=4&sid=5910022166&pid=2028597139&timestamp=20250128185528&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=94747250620250128029&ParentNodeID=-99&assertID=5910022166&client_ip=1.62.81.39&SecurityKey=20250128185528&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5900004353&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=1abc9f966c345b33ff6873e8476932d3&is_advertise=0&jid=953426ffe3fcfd9a45b2a11571662a6b&sjid=subsession_1738061728381&HlsSubType=1&HlsProfileId=1&nphaid=0&mtv_session=5983313e4c1671e05505b99fd89c6ad5&encrypt=6e20f4a67316a2230f82eb2e94ec81d1

海南卫视,http://mgsp-ws2.live.miguvideo.com:8088/envivo_x/SD/lvyou/711/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=600633&netType=4&sid=5910022165&pid=2028597139&timestamp=20250128185556&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=94747250220250128031&ParentNodeID=-99&assertID=5910022165&client_ip=1.62.81.39&SecurityKey=20250128185556&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5900004359&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=b9dfdcd77134417410a16c9cce5d2ce0&is_advertise=0&jid=b3562b26e02fc2c610d88935132633ce&sjid=subsession_1738061756228&HlsSubType=1&HlsProfileId=1&nphaid=0&mtv_session=364c3f60abef2357336f3cf756fb9ee2&encrypt=09f3d0b5ee42e2f523bcdbb45424204d
江苏体育休闲,http://mgsp-ali2.live.miguvideo.com:8088/wd_r2/jstv/jstiyu/600/01.m3u8?msisdn=e6cc1794f6fcadb3bdaddc7e9925b09b&mdspid=&spid=699067&netType=4&sid=5500260554&pid=2028597139&timestamp=20250128185629&Channel_ID=0116_2604033000-99000-200300020100001&ProgramID=62606470720250128037&ParentNodeID=-99&assertID=5500260554&client_ip=1.62.81.39&SecurityKey=20250128185629&promotionId=A4D08F26-D5E9-4EAA-B590-785EE41C0FDD&mvid=5100186459&mcid=500020&playurlVersion=WX-A1-8.1.2-RELEASE&userid=1131718435&jmhm=e6cc1794f6fcadb3bdaddc7e9925b09b&videocodec=h264&bean=mgspios&tid=ios&conFee=0&sv=10003&ct=ios&playUrlSsn=3aa58848496dfea44689ca3b6842bafc&is_advertise=0&jid=a2fbcb937b2f995f4c601099fffaf598&sjid=subsession_1738061789141&encrypt=aba37ebc332f1c180f141640cdf163bc&HlsSubType=1&nphaid=0&HlsProfileId=1&mtv_session=1856720664b00a1e7c9f64837061a226
📺多线路央视25新(V4/6),#genre#
CCTV1,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8926&tk=b53028476470
CCTV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3409&tk=b53028476470
CCTV5,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5070&tk=b53028476470
CCTV6,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2932&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6594&tk=b53028476470
CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3380&tk=b53028476470
CCTV9,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3859&tk=b53028476470
CCTV15,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3665&tk=b53028476470
CCTV16,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3491&tk=b53028476470
CCTV17,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5132&tk=b53028476470
CCTV5+,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3036&tk=b53028476470
CETV2,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7268&tk=b53028476470
CETV4,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7478&tk=b53028476470
CGTN,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4772&tk=b53028476470
CGTN俄语,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6497&tk=b53028476470
CCTV1,http://58.16.136.132:1234/hls/1/index.m3u8
CCTV2,http://58.16.136.132:1234/hls/2/index.m3u8
CCTV3,http://58.16.136.132:1234/hls/3/index.m3u8
CCTV4,http://58.16.136.132:1234/hls/4/index.m3u8
CCTV5,http://58.16.136.132:1234/hls/5/index.m3u8
CCTV5+,http://58.16.136.132:1234/hls/16/index.m3u8
CCTV6,http://58.16.136.132:1234/hls/6/index.m3u8
CCTV7,http://58.16.136.132:1234/hls/7/index.m3u8
CCTV8,http://58.16.136.132:1234/hls/8/index.m3u8
CCTV9,http://58.16.136.132:1234/hls/9/index.m3u8
CCTV10,http://58.16.136.132:1234/hls/10/index.m3u8
CCTV11,http://58.16.136.132:1234/hls/11/index.m3u8
CCTV12,http://58.16.136.132:1234/hls/12/index.m3u8
CCTV14,http://58.16.136.132:1234/hls/14/index.m3u8
CCTV15,http://58.16.136.132:1234/hls/15/index.m3u8
CCTV1,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
CCTV1,http://39.135.133.157:80/TVOD/88888888/224/3221225816/main.m3u8
CCTV1,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
CCTV1,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV1,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV1,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
CCTV1,http://39.135.133.167:80/TVOD/88888888/224/3221225816/main.m3u8
CCTV2,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225588/index.m3u8
CCTV2,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226540/index.m3u8
CCTV2,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV2,http://61.138.128.226:19901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226021/index.m3u8
CCTV4,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226428/index.m3u8
CCTV5,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
CCTV5,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
CCTV5,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226019/index.m3u8
CCTV5,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV5,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5+,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8
CCTV5+,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8
CCTV5+,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://39.134.65.3:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV6,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226010/index.m3u8
CCTV6,http://123.182.60.29:9002/hls/6/index.m3u8
CCTV6,http://39.135.133.177:80/TVOD/88888888/224/3221225814/main.m3u8
CCTV6,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226010/index.m3u8
CCTV6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV7,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV8,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV8,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV8,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8id=CCTV8
CCTV8,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV9,http://123.182.60.29:9002/hls/51/index.m3u8
CCTV9,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/1.m3u8?icpid=88888888&from=1&hmsdevid=1012&vqe=3
CCTV9,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV9,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV10,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226473/index.m3u8
CCTV10,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225730/index.m3u8
CCTV10,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV10,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV10,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV11,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV12,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://39.135.133.155:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225731/index.m3u8
CCTV13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV13,http://39.135.133.157:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV14,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV14,http://39.135.133.154:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV14,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV16,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8
CCTV16,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV16,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV16,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,http://39.135.133.177:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV16,http://39.135.133.167:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8
CCTV17,http://39.135.135.28:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8CCTV1
CCTV1,http://121.33.239.242:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://121.33.239.242:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://123.113.187.204:8000/udp/239.3.1.60:8084
CCTV3,http://121.33.239.242:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://121.33.239.242:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5,http://220.249.114.102:9901/tsfile/live/1004_1.m3u8
CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://61.138.128.226:19901/tsfile/live/0006_1.m3u8
CCTV6,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226010/index.m3u8
CCTV7,http://121.33.239.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV9,http://121.33.239.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://121.33.239.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://58.221.214.82:9901/tsfile/live/0010_1.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV11,http://121.33.239.242:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225597/index.m3u8
CCTV13,http://121.33.239.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://121.33.239.242:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://59.173.243.210:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8CCTV1
CCTV1,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://119.36.148.115:59901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV1,http://183.94.1.118:8801/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://58.19.38.162:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://59.173.243.210:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://61.138.128.226:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV10,http://183.94.1.118:8801/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://220.249.114.102:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://121.33.239.242:9901/tsfile/live/0011_1.m3u8
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://61.136.172.236:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://61.138.128.226:19901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://183.94.1.118:8801/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://220.249.114.102:9901/tsfile/live/0012_1.m3u8
CCTV12,http://220.249.114.102:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.19.38.162:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://58.19.43.46:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225731/index.m3u8
CCTV13,http://124.116.183.146:9901/tsfile/live/0013_1.m3u8
CCTV13,http://220.249.114.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.19.38.162:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.136.172.236:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://117.27.190.42:9998/tsfile/live/23245_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://183.94.1.118:8801/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.19.38.162:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://58.220.219.14:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://220.249.114.102:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://58.19.38.162:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://61.136.172.236:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV16,http://117.27.190.42:9998/tsfile/live/23249_1.m3u8
CCTV16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226100/index.m3u8
CCTV17,http://123.132.233.194:352/tsfile/live/1018_1.m3u8
CCTV17,http://123.132.233.194:352/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://58.19.38.162:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://58.19.43.46:9901/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://59.173.243.210:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8
