蛇年贺岁,#genre#
卓依婷-谢谢你的爱,http://vd3.bdstatic.com/mda-jf2fuh2yhd0txff0/mda-jf2fuh2yhd0txff0.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷-采红菱,http://vd3.bdstatic.com/mda-jfdvpsg280t986rz/mda-jfdvpsg280t986rz.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷-雨过天晴,http://vd3.bdstatic.com/mda-jfbggf264f55hv4m/mda-jfbggf264f55hv4m.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷-鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
双笙-别赋,http://em.21dtv.com/songs/60144252.mkv
双笙-我的一个道姑朋友,http://em.21dtv.com/songs/60138518.mkv
双笙-月出,http://em.21dtv.com/songs/60144253.mkv
双笙-离歌,http://em.21dtv.com/songs/60144254.mkv
双笙-采茶纪,http://em.21dtv.com/songs/60144255.mkv
叶丽仪-今宵多珍重,http://em.21dtv.com/songs/60023927.mkv
叶倩文-冲动,http://em.21dtv.com/songs/60012844.mkv
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
周杰伦+达布希勒图+张鑫+李硕-想你就写信+彩虹,http://em.21dtv.com/songs/60146130.mkv
周杰伦+陈奕迅-谢谢侬^印第安老斑鸠,http://em.21dtv.com/songs/60138555.mkv
周杰伦+陈颖恩+肖敏晔+朱文婷-乌克丽丽,http://em.21dtv.com/songs/60146131.mkv
周杰伦-告白气球,http://em.21dtv.com/songs/60146129.mkv
周笔畅+VAVA-RAPSTAR,http://em.21dtv.com/songs/60144929.mkv
周笔畅+周震南-TIMEZONE,http://em.21dtv.com/songs/60144930.mkv
周笔畅+给你点颜色-十字街头,http://em.21dtv.com/songs/60146139.mkv
周笔畅+赵天宇-岁月神偷,http://em.21dtv.com/songs/60144931.mkv
周笔畅-FASCINATION,http://em.21dtv.com/songs/60144925.mkv
周笔畅-七分钟好女孩七分钟坏女孩,http://em.21dtv.com/songs/60144926.mkv
周笔畅-无所事事,http://em.21dtv.com/songs/60138559.mkv
周笔畅-用尽我的一切奔向你,http://em.21dtv.com/songs/60138560.mkv
周笔畅-神秘的塞班岛,http://em.21dtv.com/songs/60144928.mkv
周笔畅-自然醒,http://em.21dtv.com/songs/60146138.mkv
周蕙+王栎鑫-风铃,http://em.21dtv.com/songs/60138563.mkv
周蕙-可惜,http://em.21dtv.com/songs/60138562.mkv
周蕙-如果没有你,http://em.21dtv.com/songs/60036826.mkv
唐艺昕-面对面,http://em.21dtv.com/songs/60137434.mkv
孙楠+朱婷婷+王逸洁-美丽的神话(HD),http://em.21dtv.com/songs/10012774.mkv
孙楠+王逸洁+朱婷婷-美丽的神话(最美和声),http://em.21dtv.com/songs/60100838.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029220.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
孙楠-天香楼,http://em.21dtv.com/songs/60137500.mkv
孙楠-奉献美好,http://em.21dtv.com/songs/60138624.mkv
孙楠-对你说爱,http://em.21dtv.com/songs/60137501.mkv
孙楠-新的天地,http://em.21dtv.com/songs/60146195.mkv
孙露-伤了心的女人怎么了,http://em.21dtv.com/songs/60144997.mkv
孙露-光辉岁月,http://em.21dtv.com/songs/60146201.mkv
孙露-小小的太阳,http://em.21dtv.com/songs/60144999.mkv
孙露-情人的眼泪,http://em.21dtv.com/songs/60137507.mkv
孙露-烟雨年代,http://em.21dtv.com/songs/60143317.mkv
孙露-爱你真的好难,http://em.21dtv.com/songs/60143318.mkv
孙露-美人脸,http://em.21dtv.com/songs/60143319.mkv
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
孙露-黄玫瑰,http://em.21dtv.com/songs/60138630.mkv
孟庭苇-一个爱上浪漫的人,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/DpBYbctgwaRj7bEYzFn%40%40hd.m3u8
孟庭苇-不下雨就出太阳吧,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/lhaW77A2RRwiJrh0CiJ%40%40hd.m3u8
孟庭苇-冬季到台北来看雨,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Pd8qTC385qKJVXaXcKj%40%40hd.m3u8
孟庭苇-往事,http://em.21dtv.com/songs/60143325.mkv
孟庭苇-我只在乎你,http://em.21dtv.com/songs/60143326.mkv
孟庭苇-我说的谎都是真的,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/9aqTcUjlJ7KZkA37W1E%40%40hd.m3u8
孟庭苇-把思念寄托远方,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Y0iKpwmE2YZona6PY7A%40%40hd.m3u8
孟庭苇-春雪,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/5ZFrpzPk37KvY7CaTUj%40%40hd.m3u8
孟庭苇-爱你太深,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/KbJb4OVT1yH1ZDvri5p%40%40hd.m3u8
孟庭苇-相爱的可能性,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/5lsxCqoKs6ZE7MfJZvM%40%40hd.m3u8
孟庭苇-真的还是假的,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/vhJvCIZiDOz7f6VTCON%40%40hd.m3u8
孟庭苇-羞答答的玫瑰静悄悄的开,http://em.21dtv.com/songs/60143327.mkv
孟庭苇-谁的眼泪在飞,http://em.21dtv.com/songs/60143328.mkv
孟庭苇-过冬,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/U9QKnKK2RpKMElnSS07%40%40hd.m3u8
孟庭苇-野百合也有春天,http://em.21dtv.com/songs/60143329.mkv
孟庭苇-雾里看花,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/fi3PjAgsnTjwzAvSboT%40%40hd.m3u8
孟庭苇-风中有朵雨做的云,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Cg9qI5imMInpPvK5Mnm%40%40hd.m3u8
孟庭苇-风中有朵雨做的云,http://em.21dtv.com/songs/60143330.mkv
崔健-不是我不明白,http://em.21dtv.com/songs/60011382.mkv
崔健-农村包围城市,http://em.21dtv.com/songs/60145060.mkv
崔健-新长征路上的摇滚,http://em.21dtv.com/songs/60050989.mkv
崔健-最后一枪,http://em.21dtv.com/songs/60145063.mkv
崔健-滚动的蛋,http://em.21dtv.com/songs/60145064.mkv
崔健-红旗下的蛋,http://em.21dtv.com/songs/60145065.mkv
崔健-迷失的季节,http://em.21dtv.com/songs/60145066.mkv
庄心妍+DJ阿远-真的不容易,http://em.21dtv.com/songs/60144619.mkv
庄心妍+贺敬轩-再遇不到你这样的人,http://em.21dtv.com/songs/60143378.mkv
庄心妍-他,http://em.21dtv.com/songs/60137551.mkv
庄心妍-你在哪里,http://em.21dtv.com/songs/60137552.mkv
庄心妍-天眼,http://em.21dtv.com/songs/60137553.mkv
庄心妍-屋檐下的浪漫,http://em.21dtv.com/songs/60137554.mkv
庄心妍-恨嫁,http://em.21dtv.com/songs/60145077.mkv
庄心妍-我不相信,http://em.21dtv.com/songs/60137555.mkv
庄心妍-暖暖的依靠,http://em.21dtv.com/songs/60137556.mkv
庄心妍-最后一次,http://em.21dtv.com/songs/60137557.mkv
庄心妍-流着泪说分手,http://em.21dtv.com/songs/60137558.mkv
庄心妍-热恋过后,http://em.21dtv.com/songs/60145078.mkv
庄心妍-行李,http://em.21dtv.com/songs/60137559.mkv
庞龙-多了,http://em.21dtv.com/songs/60137560.mkv
庞龙-多了,http://em.21dtv.com/songs/60138684.mkv
庞龙-极光,http://em.21dtv.com/songs/60137561.mkv
庞龙-聊,http://em.21dtv.com/songs/60137562.mkv
庞龙-聊,http://em.21dtv.com/songs/60138685.mkv
庞龙-走着唱着,http://em.21dtv.com/songs/60137563.mkv
庞龙-走着唱着,http://em.21dtv.com/songs/60138686.mkv
庞龙-躲在心里的时光,http://em.21dtv.com/songs/60145081.mkv
庞龙-面朝大海春暖花开,http://em.21dtv.com/songs/60137564.mkv
庾澄庆+卓猷燕-安静,http://em.21dtv.com/songs/60146270.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
庾澄庆+董姿彦-老实情歌+靠近,http://em.21dtv.com/songs/60146271.mkv
庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
庾澄庆-猴喜翻,http://em.21dtv.com/songs/60146269.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
张信哲+伊黎哈穆+闪烁+陈沁-过火,http://em.21dtv.com/songs/60137576.mkv
张信哲+伍思凯-特别的爱给特别的你,http://em.21dtv.com/songs/60137577.mkv
张信哲+陈沁-白月光,http://em.21dtv.com/songs/60137578.mkv
张信哲-亲爱的小孩,http://em.21dtv.com/songs/60119496.mkv
张信哲-别怕我伤心,http://em.21dtv.com/songs/60137572.mkv
张信哲-时间都去哪儿了,http://em.21dtv.com/songs/60146280.mkv
张信哲-爱如潮水,http://em.21dtv.com/songs/60137573.mkv
张信哲-见坏就收,http://em.21dtv.com/songs/60145086.mkv
张信哲-说,http://em.21dtv.com/songs/60138694.mkv
张信哲-过火,http://em.21dtv.com/songs/60137574.mkv
张信哲-逃生,http://em.21dtv.com/songs/60137575.mkv
张婉清-因为单身的缘故,http://em.21dtv.com/songs/60145092.mkv
张婉清-浪人情歌,http://em.21dtv.com/songs/60143394.mkv
张学友+许慧欣-流星下的愿,http://em.21dtv.com/songs/60027735.mkv
张学友-你是爱我的,http://em.21dtv.com/songs/60031991.mkv
张学友-停格,http://em.21dtv.com/songs/60137584.mkv
张清芳-时间的滋味,http://em.21dtv.com/songs/60039131.mkv
张清芳-纯粹,http://em.21dtv.com/songs/60013385.mkv
张珊珊-LION,http://em.21dtv.com/songs/60146304.mkv
张珊珊-刚刚好,http://em.21dtv.com/songs/60143411.mkv
张碧晨+杜海涛-凉凉,http://em.21dtv.com/songs/60137597.mkv
张碧晨+赵丽颖-望,http://em.21dtv.com/songs/60137598.mkv
张碧晨+赵天宇-白月光,http://em.21dtv.com/songs/60145113.mkv
张碧晨-如果一切没有发生过,http://em.21dtv.com/songs/60143412.mkv
张碧晨-渡红尘,http://em.21dtv.com/songs/60146930.mkv
张磊-一厢情愿的不舍,http://em.21dtv.com/songs/60146306.mkv
张磊-因为一个人,http://em.21dtv.com/songs/60138717.mkv
张磊-故意,http://em.21dtv.com/songs/60143413.mkv
张靓颖+NEYO-ANGELSANDHARMONY,http://em.21dtv.com/songs/60145118.mkv
张靓颖+TIMBALAND-DUSTMYSHOULDERSOFF,http://em.21dtv.com/songs/60145119.mkv
张靓颖+权振东-亲爱的小孩,http://em.21dtv.com/songs/60069469.mkv
张靓颖+李秉成+王艺陶+卢昶宇-画心,http://em.21dtv.com/songs/60137609.mkv
张靓颖+李秉成-终于等到你,http://em.21dtv.com/songs/60137608.mkv
张靓颖-十里桃花,http://em.21dtv.com/songs/60143430.mkv
张靓颖-日落大道,http://em.21dtv.com/songs/60138729.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
张靓颖-玲珑,http://em.21dtv.com/songs/60138730.mkv
张靓颖-给不起的爱,http://em.21dtv.com/songs/60137607.mkv
张靓颖-请让爱情相信你,http://em.21dtv.com/songs/60138731.mkv
张韶涵+我是赞助商派来的-复刻回忆,http://em.21dtv.com/songs/60145121.mkv
张韶涵-是否爱过我,http://em.21dtv.com/songs/60145120.mkv
往事只能回味,https://txmov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4?clientCacheKey=3x6icrhwkc744by_b.mp4&tt=b&di=24717162&bp=10000
往事只能回味。,https://alimov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4?clientCacheKey=3x6icrhwkc744by_b.mp4&tt=b&di=24712421&bp=10000
往后余生,https://vd3.bdstatic.com/mda-jatub6sb1pzwxfnb/hd/mda-jatub6sb1pzwxfnb.mp4?pd=19&vt=1
徐佳莹+金志文-一样的月光,http://em.21dtv.com/songs/60137620.mkv
徐佳莹-因爱闪光,http://em.21dtv.com/songs/60138743.mkv
徐佳莹-完美落地,http://em.21dtv.com/songs/60146320.mkv
徐佳莹-旅行的意义,http://em.21dtv.com/songs/60076514.mkv
徐佳莹-最初的记忆,http://em.21dtv.com/songs/60137619.mkv
徐小凤-故乡的雨,http://em.21dtv.com/songs/60019095.mkv
徐小凤-每日怀念你,http://em.21dtv.com/songs/60029044.mkv
徐小凤-流下眼泪前,http://em.21dtv.com/songs/60027719.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038343.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
徐小凤-热情的沙漠,http://em.21dtv.com/songs/60036262.mkv
徐小凤-黎明不要来,http://em.21dtv.com/songs/60026833.mkv
情网,https://txmov2.a.kwimgs.com/upic/2022/06/13/11/BMjAyMjA2MTMxMTI1MTFfOTU2MzA3MDg4Xzc2Njc4OTk0Nzc2XzJfMw==_b_Bc60dfd3075034ae610ddc66063a5bc5d.mp4?clientCacheKey=3xu8qyzhzqn7vhs_b.mp4&tt=b&di=24710b6c&bp=10000
情难枕,https://txmov2.a.kwimgs.com/upic/2022/08/13/05/BMjAyMjA4MTMwNTMxNDdfOTU2MzA3MDg4XzgxNjgyMzYyMTYyXzJfMw==_b_B5286e8e7c86602d95bf257ca8d281cc9.mp4?clientCacheKey=3x3xxvukpkyrrs4_b.mp4&tt=b&di=24710b75&bp=10000
成龙+刘涛-普通人,http://em.21dtv.com/songs/60145150.mkv
成龙+欧阳娜娜-AWholeNewWorld,http://em.21dtv.com/songs/60143450.mkv
成龙+金喜善-美丽的神话(hd剧情),http://em.21dtv.com/songs/60029219.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
成龙-普通人,http://em.21dtv.com/songs/60146327.mkv
成龙-男儿当自强,http://em.21dtv.com/songs/60030886.mkv
朴树-FOREVERYOUNG,http://em.21dtv.com/songs/60145203.mkv
朴树-NEVERKNOWSTOMORROW,http://em.21dtv.com/songs/60145204.mkv
朴树-THEFEARINMYHEART,http://em.21dtv.com/songs/60145206.mkv
朴树-好好地,http://em.21dtv.com/songs/60145207.mkv
朴树-我去2000年,http://em.21dtv.com/songs/60145209.mkv
朴树-清白之年,http://em.21dtv.com/songs/60145211.mkv
朴树-狗屁青春,http://em.21dtv.com/songs/60145212.mkv
朴树-空帆船,http://em.21dtv.com/songs/60145213.mkv
李克勤+6号-黑胶,http://em.21dtv.com/songs/60143534.mkv
李克勤+容祖儿-时间的错,http://em.21dtv.com/songs/60137698.mkv
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
李克勤-偶尔平凡,http://em.21dtv.com/songs/60137697.mkv
李克勤-失魂记,http://em.21dtv.com/songs/60143533.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
李克勤-谁最爱你,http://em.21dtv.com/songs/60145217.mkv
李克勤-龙须糖,http://em.21dtv.com/songs/60146386.mkv
李宇春+彭雅纯+周君怡+刘思良-下个路口见,http://em.21dtv.com/songs/60138821.mkv
李宇春+彭雅纯-再不疯狂我们就老了,http://em.21dtv.com/songs/60138820.mkv
李宇春-一百种热爱,http://em.21dtv.com/songs/60138819.mkv
李宇春-春风十里[演唱会],http://em.21dtv.com/songs/60137701.mkv
李宇春-零点五英里,http://em.21dtv.com/songs/60027451.mkv
李玉刚+徐天意+祝颂皓+杨姣-新贵妃醉酒,http://em.21dtv.com/songs/60138831.mkv
李玉刚+徐天意-刚好遇见你,http://em.21dtv.com/songs/60138830.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
李玉刚-长安故事,http://em.21dtv.com/songs/60137721.mkv
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
李玲玉-江南吟,http://em.21dtv.com/songs/60143551.mkv
李翊君+江宏恩-放心,http://em.21dtv.com/songs/60137732.mkv
李翊君-倒数,http://em.21dtv.com/songs/60137728.mkv
李翊君-多情人都把灵魂给了谁,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/o1koj80kDcERprb8epC%40%40hd.m3u8
李翊君-爱情路口,http://em.21dtv.com/songs/60137729.mkv
李翊君-背叛无所谓,http://em.21dtv.com/songs/60137730.mkv
李翊君-自在,http://em.21dtv.com/songs/60137731.mkv
李若希-追忆,http://em.21dtv.com/songs/60145233.mkv
李荣浩+张泽-内疚,http://em.21dtv.com/songs/60145237.mkv
李荣浩+毛不易+马伯骞-模型,http://em.21dtv.com/songs/60146412.mkv
李荣浩+闫峻-演员和歌手,http://em.21dtv.com/songs/60145238.mkv
李荣浩-嗯,http://em.21dtv.com/songs/60137734.mkv
李荣浩-如果有一天,http://em.21dtv.com/songs/60145234.mkv
李荣浩-就这样,http://em.21dtv.com/songs/60138835.mkv
李荣浩-我看着你的时候,http://em.21dtv.com/songs/60145235.mkv
李荣浩-歌谣,http://em.21dtv.com/songs/60145236.mkv
李荣浩-祝你幸福,http://em.21dtv.com/songs/60146411.mkv
李荣浩-裙姊,http://em.21dtv.com/songs/60143563.mkv
杨千嬅+丁子高-平行线,http://em.21dtv.com/songs/60146420.mkv
杨千嬅+于梓贝-可惜我是水瓶座,http://em.21dtv.com/songs/60145253.mkv
杨千嬅+叶晓粤-平凡之路,http://em.21dtv.com/songs/60145254.mkv
杨千嬅+叶雪如+周怡+吴昊煜-大城大事,http://em.21dtv.com/songs/60137742.mkv
杨千嬅+叶雪如-可惜我是水瓶座,http://em.21dtv.com/songs/60137741.mkv
杨千嬅-你还爱我吗,http://em.21dtv.com/songs/60031733.mkv
杨千桦-WONDERWOMAN,http://em.21dtv.com/songs/60146421.mkv
杨坤+黄渤-大叔也不错,http://em.21dtv.com/songs/60145258.mkv
杨坤-分不开,http://em.21dtv.com/songs/60145255.mkv
杨坤-干了这杯波本,http://em.21dtv.com/songs/60145256.mkv
杨坤-替身,http://em.21dtv.com/songs/60145257.mkv
杨坤-游击队之歌,http://em.21dtv.com/songs/60146427.mkv
杨坤-美丽的一天,http://em.21dtv.com/songs/60029246.mkv
杨坤-里约热内卢,http://em.21dtv.com/songs/60026879.mkv
杨坤孤独颂,http://em.21dtv.com/songs/60146426.mkv
杨宗纬-天龙八部,http://em.21dtv.com/songs/60137751.mkv
杨宗纬-浮生千山路,http://em.21dtv.com/songs/60146429.mkv
杨宗纬-生命被你照亮,http://em.21dtv.com/songs/60138857.mkv
杨宗纬-越过山丘,http://em.21dtv.com/songs/60138858.mkv
杨澜-欢天喜地歌儿飞,http://em.21dtv.com/songs/60146436.mkv
杨澜-草原天路,http://em.21dtv.com/songs/60146437.mkv
杨钰莹-我不想说,http://vodcdn.video.taobao.com/oss/ali-video/cc97a07de2cac88c025590ef874253fc/video.m3u8
林子祥+何洁-决定,http://em.21dtv.com/songs/60137774.mkv
林子祥+林凯轩+林志程+黄嘉玲-男儿当自强,http://em.21dtv.com/songs/60138875.mkv
林子祥+谢安琪-俩忘烟水里,http://em.21dtv.com/songs/60076405.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034180.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
林子祥-每一个晚上,http://em.21dtv.com/songs/60029088.mkv
林子祥-男儿当自强,http://em.21dtv.com/songs/60030887.mkv
梁静茹-如果有一天,http://em.21dtv.com/songs/60036968.mkv
梁静茹-我就知道那是爱,http://em.21dtv.com/songs/60143618.mkv
梁静茹-秘果,http://em.21dtv.com/songs/60138885.mkv
梁静茹-纯真,http://em.21dtv.com/songs/60013402.mkv
梅艳芳-今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
梅艳芳-你留我在此,http://em.21dtv.com/songs/60031903.mkv
梅艳芳-朦胧夜雨里,http://em.21dtv.com/songs/60029445.mkv
梅艳芳-梦伴,http://em.21dtv.com/songs/60029478.mkv
梅艳芳-留住你今晚,http://em.21dtv.com/songs/60027592.mkv
江淑娜-烟雨蒙蒙,http://em.21dtv.com/songs/60137821.mkv
江珊+RichardMarx-RightHereWaiting(跨界歌王),http://em.21dtv.com/songs/60138915.mkv
江珊-MoonRiverDancingQueen,http://em.21dtv.com/songs/60137822.mkv
江珊-TimeToSayGoodbye(跨界歌王),http://em.21dtv.com/songs/60138913.mkv
江珊-歌剧魅影,http://em.21dtv.com/songs/60138914.mkv
汪峰+DJ佳楠-存在,http://em.21dtv.com/songs/60144629.mkv
汪峰-一瞬间,http://em.21dtv.com/songs/60143647.mkv
汪峰-你走你的路,http://em.21dtv.com/songs/60128161.mkv
汪峰-小鸟,http://em.21dtv.com/songs/60049679.mkv
汪峰-怒放的生命,http://em.21dtv.com/songs/60032787.mkv
汪峰-我会在这儿等你,http://em.21dtv.com/songs/60138920.mkv
汪峰-那年我五岁,http://em.21dtv.com/songs/60146481.mkv
汪峰-雨天的回忆,http://em.21dtv.com/songs/60143648.mkv
沉默是金,https://txmov2.a.kwimgs.com/upic/2022/03/19/17/BMjAyMjAzMTkxNzUwMjRfMTE1NzUwMzA3MV82OTk5NTY0NTkyMl8yXzM=_b_B915bf74140405097575d4a521cfcf2d4.mp4?tag=1-1647921937-std-1-1k7rs1blso-b9fc40795f7dfcfd&clientCacheKey=3xik8tnx2ezt3hq_b.mp4&tt=b&di=79c43beb&bp=12681
沉默是金,https://vd3.bdstatic.com/mda-mh05cp7e5775a9z2/sc/cae_h264/1627790223084175256/mda-mh05cp7e5775a9z2.mp4
沙宝亮-1314,http://em.21dtv.com/songs/60145341.mkv
沙宝亮-一声忧伤,http://em.21dtv.com/songs/60145342.mkv
沙宝亮-只因为爱,http://em.21dtv.com/songs/60145343.mkv
沙宝亮-暗香,http://em.21dtv.com/songs/60145344.mkv
沙宝亮-飘,http://em.21dtv.com/songs/60145345.mkv
王杰+黄绮珊-爱得太多,http://em.21dtv.com/songs/60137888.mkv
王杰-不浪漫罪名,http://em.21dtv.com/songs/60137883.mkv
王杰-为了爱梦一生,http://em.21dtv.com/songs/60137884.mkv
王杰-她的背影,http://em.21dtv.com/songs/60137885.mkv
王杰-安妮,http://em.21dtv.com/songs/60137886.mkv
王杰-英雄泪,http://em.21dtv.com/songs/60137887.mkv
王菲-容易受伤的女人(国语),http://vodcdn.video.taobao.com/oss/ali-video/84722d96b62883dafdcc154afbf0bb03/video.m3u8
王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
王菲-爱与痛的边缘,http://vodcdn.video.taobao.com/oss/ali-video/f5e79c70df75bdccf2714ed788764f58/video.m3u8
甄妮+MELODY-梦中的妈妈,http://em.21dtv.com/songs/60029774.mkv
甄妮-七级半地震,http://em.21dtv.com/songs/60033743.mkv
甄妮-明日话今天,http://em.21dtv.com/songs/60030135.mkv
甄妮-热情的沙漠,http://em.21dtv.com/songs/60036264.mkv
甄妮-绿岛小夜曲,http://em.21dtv.com/songs/60028156.mkv
相见难别亦难,https://vd2.bdstatic.com/mda-kewx4rt3fr4ur88u/sc/mda-kewx4rt3fr4ur88u.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&auth_key=1602769318-0-0-35dbbb28abd27b5b701775823dbba3ce&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_2&sle=1&sl=1187&split=972800
程响-不敢,http://em.21dtv.com/songs/60145458.mkv
程响-不辞而别,http://em.21dtv.com/songs/60137942.mkv
程响-心若倦了,http://em.21dtv.com/songs/60138999.mkv
程响-怎么会不难过,http://em.21dtv.com/songs/60143808.mkv
罗大佑-同学会,http://em.21dtv.com/songs/60143831.mkv
罗大佑-家,http://em.21dtv.com/songs/60143832.mkv
罗大佑-家,http://em.21dtv.com/songs/60139019.mkv
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
花僮-爱不关己,http://em.21dtv.com/songs/60143862.mkv
花僮-爱逃,http://em.21dtv.com/songs/60137998.mkv
草蜢+何洁-我只剩下自己,http://em.21dtv.com/songs/60138008.mkv
草蜢-半点心,http://vodcdn.video.taobao.com/oss/ali-video/68fc953ff930412784dada5eb79d0821/1461058499/video.m3u8.m3u8
草蜢-失恋阵线联盟,http://vodcdn.video.taobao.com/oss/ali-video/bbae2fc164d9517913ed5a9117f8455b/video.m3u8
草蜢-宝贝对不起,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草蜢-忘情森巴舞,http://vodcdn.video.taobao.com/oss/ali-video/a30020a6cd9ce2a8b387e029f9c5365c/video.m3u8
莫文蔚-IDO,http://em.21dtv.com/songs/60145545.mkv
莫文蔚-今儿个真高兴,http://em.21dtv.com/songs/60146649.mkv
莫文蔚-姑娘酒窝,http://em.21dtv.com/songs/60018945.mkv
莫文蔚-溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
萧敬腾-亲爱的小孩,http://em.21dtv.com/songs/60072303.mkv
萧敬腾-河,http://em.21dtv.com/songs/60139064.mkv
萧敬腾-爱的大未来,http://em.21dtv.com/songs/60146652.mkv
蔡琴-今宵多珍重,http://em.21dtv.com/songs/60023921.mkv
蔡琴-你一定要是个孩子,http://em.21dtv.com/songs/60139088.mkv
蔡琴-张三的歌,http://em.21dtv.com/songs/60144413.mkv
蔡琴-恰似你的温柔,http://em.21dtv.com/songs/60144414.mkv
蔡琴-月光小夜曲,http://em.21dtv.com/songs/60144415.mkv
蔡琴-绿岛小夜曲,http://em.21dtv.com/songs/60028153.mkv
蔡琴-被遗忘的时光,http://em.21dtv.com/songs/60144417.mkv
薛之谦+大张伟-意外,http://em.21dtv.com/songs/60139090.mkv
薛之谦+林乐仪-时间煮雨,http://em.21dtv.com/songs/60138035.mkv
薛之谦+毛不易-一半,http://em.21dtv.com/songs/60145570.mkv
薛之谦-一半,http://em.21dtv.com/songs/60138034.mkv
薛之谦-凤凰花千年恋,http://em.21dtv.com/songs/60145569.mkv
