美家TV，免会员，无广告，来源网络免费分享，请勿追究！谢谢！！
我在这里养了一只猫猫，路过的朋友可以摸摸她
　　　　　　 ＿＿
　　　　　／＞　　フ
　　　　　|  　_　 _ l
　 　　　／` ミ＿꒳ノ
　　 　 /　　　 　 |
　　　 /　 ヽ　　 ﾉ
　 　 │　　|　|　|
　／￣|　　 |　|　|
　| (￣ヽ＿_ヽ_)__)
　＼二つ  
电视公告,#genre#
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221225974/1.m3u8$高清
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225961/1.m3u8$高清
河北卫视,http://39.134.67.108/PLTV/88888888/224/3221225991/1.m3u8

湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221225975/1.m3u8$高清
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$高清
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225935/1.m3u8$高清
江西卫视,http://39.134.67.108/PLTV/88888888/224/3221225995/1.m3u8
辽宁卫视,http://39.134.67.108/PLTV/88888888/224/3221225944/1.m3u8
青海卫视,http://39.134.67.108/PLTV/88888888/224/3221225948/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221225952/1.m3u8$高清
陕西卫视,http://39.134.67.108/PLTV/88888888/224/3221225989/1.m3u8
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$高清
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221225970/1.m3u8$高清
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221225972/1.m3u8$高清
西藏卫视,http://39.134.67.108/PLTV/88888888/224/3221225951/1.m3u8
新疆卫视,http://39.134.67.108/PLTV/88888888/224/3221225999/1.m3u8

云南卫视,http://39.134.67.108/PLTV/88888888/224/3221225957/1.m3u8
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$高清
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$高清

兵团卫视,http://39.134.67.108/PLTV/88888888/224/3221226005/1.m3u8
东南卫视,http://39.134.67.108/PLTV/88888888/224/3221226038/1.m3u8
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8
贵州卫视,http://39.134.67.108/PLTV/88888888/224/3221226030/1.m3u8
海南卫视,http://39.134.67.108/PLTV/88888888/224/3221226026/1.m3u8
河南卫视,http://39.134.67.108/PLTV/88888888/224/3221226023/1.m3u8
黑龙江卫视,http://39.134.67.108/PLTV/88888888/224/3221226006/1.m3u8
湖北卫视,http://39.134.67.108/PLTV/88888888/224/3221226015/1.m3u8
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8
吉林卫视,http://39.134.67.108/PLTV/88888888/224/3221226013/1.m3u8
内蒙古卫视,http://39.134.67.108/PLTV/88888888/224/3221226017/1.m3u8
宁夏卫视,http://39.134.67.108/PLTV/88888888/224/3221226028/1.m3u8
山东卫视,http://39.134.67.108/PLTV/88888888/224/3221226034/1.m3u8
山西卫视,http://39.134.67.108/PLTV/88888888/224/3221226009/1.m3u8
四川卫视,http://39.134.67.108/PLTV/88888888/224/3221226014/1.m3u8
天津卫视,http://39.134.67.108/PLTV/88888888/224/3221226003/1.m3u8
延边卫视,http://39.134.67.108/PLTV/88888888/224/3221226040/1.m3u8
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221226012/1.m3u8
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225969/1.m3u8$高清
黑龙江都市,http://39.134.67.108/PLTV/88888888/224/3221225990/1.m3u8
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225994/1.m3u8$高清
黑龙江农业科教,http://39.134.67.108/PLTV/88888888/224/3221225998/1.m3u8
黑龙江少儿,http://39.134.67.108/PLTV/88888888/224/3221225979/1.m3u8$高清
黑龙江文体,http://39.134.67.108/PLTV/88888888/224/3221225965/1.m3u8$高清
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225967/1.m3u8$高清
黑龙江新闻法治,http://39.134.67.108/PLTV/88888888/224/3221225992/1.m3u8
黑龙江影视,http://39.134.67.108/PLTV/88888888/224/3221225973/1.m3u8$高清
睛彩竞技,http://39.134.67.108/PLTV/88888888/224/3221226046/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221226062/1.m3u8
新闻综合,http://39.134.67.108/PLTV/88888888/224/3221225993/1.m3u8  




央视频道,#genre#
CCTV-1,http://ahcbn.live.iptv8.com:8060/live/CCTV-1HD/CCTV-1HD.m3u8 
CCTV-2,http://ahcbn.live.iptv8.com:8060/live/CCTV-2HD/CCTV-2HD.m3u8
CCTV-3,http://ahcbn.live.iptv8.com:8060/live/CCTV-3HD/CCTV-3HD.m3u8 
CCTV-4,http://ahcbn.live.iptv8.com:8060/live/CCTV-4HD/CCTV-4HD.m3u8 
CCTV-5,http://ahcbn.live.iptv8.com:8060/live/CCTV-5HD/CCTV-5HD.m3u8 
CCTV-5+,http://ahcbn.live.iptv8.com:8060/live/CCTV5H/CCTV5H.m3u8 
CCTV-6,http://ahcbn.live.iptv8.com:8060/live/CCTV-6HD/CCTV-6HD.m3u8 
CCTV-7,http://ahcbn.live.iptv8.com:8060/live/CCTV-7HD/CCTV-7HD.m3u8 
CCTV-8,http://ahcbn.live.iptv8.com:8060/live/CCTV-8HD/CCTV-8HD.m3u8 
CCTV-9,http://ahcbn.live.iptv8.com:8060/live/CCTV-9HD/CCTV-9HD.m3u8 
CCTV-10,http://ahcbn.live.iptv8.com:8060/live/CCTV-10HD/CCTV-10HD.m3u8 
CCTV-11,http://ahcbn.live.iptv8.com:8060/live/CCTV-11SD/CCTV-11SD.m3u8 
CCTV-12,http://ahcbn.live.iptv8.com:8060/live/CCTV-12HD/CCTV-12HD.m3u8 
CCTV-14,http://ahcbn.live.iptv8.com:8060/live/CCTV-14HD/CCTV-14HD.m3u8 
CCTV-15,http://ahcbn.live.iptv8.com:8060/live/CCTV-15SD/CCTV-15SD.m3u8 
CCTV-17,http://ahcbn.live.iptv8.com:8060/live/CCTV-17HD/CCTV-17HD.m3u8 

CCTV-1,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv1
CCTV-2,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv2
CCTV-3,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv3
CCTV-4,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv4
CCTV-5,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv5
CCTV-5+,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv5p
CCTV-6,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv6
CCTV-7,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv7
CCTV-8,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv8
CCTV-9,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv9
CCTV-10,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv10
CCTV-11,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv11
CCTV-12,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv12
CCTV-13,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv13
CCTV-14,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv14
CCTV-15,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv15
CCTV-16,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv16
CCTV-17,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv17



央视卫视,#genre#
CCTV1,http://tvpull.careryun.com/tv/cctv1.m3u8
CCTV2,http://tvpull.careryun.com/tv/cctv2.m3u8
CCTV3,http://tvpull.careryun.com/tv/cctv3.m3u8
CCTV4,http://tvpull.careryun.com/tv/cctv4.m3u8
CCTV5,http://tvpull.careryun.com/tv/cctv5.m3u8
CCTV5+,http://tvpull.careryun.com/tv/cctv5+.m3u8
CCTV6,http://tvpull.careryun.com/tv/cctv6.m3u8
CCTV7,http://tvpull.careryun.com/tv/cctv7.m3u8
CCTV8,http://tvpull.careryun.com/tv/cctv8.m3u8
CCTV9,http://tvpull.careryun.com/tv/cctv9.m3u8
CCTV10,http://tvpull.careryun.com/tv/cctv10.m3u8
CCTV11,http://tvpull.careryun.com/tv/cctv11.m3u8
CCTV12,http://tvpull.careryun.com/tv/cctv12.m3u8
CCTV13,http://tvpull.careryun.com/tv/cctv13.m3u8
CCTV14,http://tvpull.careryun.com/tv/cctv14.m3u8
CCTV15,http://tvpull.careryun.com/tv/cctv15.m3u8
CCTV17,http://tvpull.careryun.com/tv/cctv17.m3u8
CCTV4美洲,http://tvpull.careryun.com/tv/cctv4m.m3u8
CCTV4欧洲,http://tvpull.careryun.com/tv/cctv4o.m3u8

东方卫视,http://tvpull.careryun.com/tv/dfws.m3u8
湖南卫视,http://tvpull.careryun.com/tv/cn_hunws.m3u8
浙江卫视,http://tvpull.careryun.com/tv/cn_zjws.m3u8
江苏卫视,http://tvpull.careryun.com/tv/jsws.m3u8
北京卫视,http://tvpull.careryun.com/tv/cn_bjws.m3u8
深圳卫视,http://tvpull.careryun.com/tv/cn_szws.m3u8
安徽卫视,http://tvpull.careryun.com/tv/ahws.m3u8
广东卫视,http://tvpull.careryun.com/tv/gdws.m3u8
湖北卫视,http://tvpull.careryun.com/tv/hbws.m3u8
山东卫视,http://tvpull.careryun.com/tv/cn_sdws.m3u8
江西卫视,http://tvpull.careryun.com/tv/jxws.m3u8
海南卫视,http://tvpull.careryun.com/tv/hainws.m3u8
黑龙江卫视,http://tvpull.careryun.com/tv/cn_hljws.m3u8
东南卫视,http://tvpull.careryun.com/tv/cn_dnws.m3u8
河北卫视,http://tvpull.careryun.com/tv/cn_hbws.m3u8
四川卫视,http://tvpull.careryun.com/tv/cn_ahws.m3u8
辽宁卫视,http://tvpull.careryun.com/tv/cn_lnws.m3u8
重庆卫视,http://tvpull.careryun.com/tv/cn_cqws.m3u8
河南卫视,http://tvpull.careryun.com/tv/cn_hnws.m3u8
贵州卫视,http://tvpull.careryun.com/tv/cn_gzws.m3u8
广西卫视,http://tvpull.careryun.com/tv/cn_gxws.m3u8
吉林卫视,http://tvpull.careryun.com/tv/jlws.m3u8
陕西卫视,http://tvpull.careryun.com/tv/sxws.m3u8
天津卫视,http://tvpull.careryun.com/tv/cn_tjws.m3u8
青海卫视,http://tvpull.careryun.com/tv/qhws.m3u8
甘肃卫视,http://tvpull.careryun.com/tv/cn_gsws.m3u8
新疆卫视,http://tvpull.careryun.com/tv/cn_xjws.m3u8
兵团卫视,http://tvpull.careryun.com/tv/cn_btws.m3u8








北方广电,#genre#
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000484.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000488.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000489.m3u8
CCTV-1HD,http://120.76.248.139/live/bfgd/4200000201.m3u8
CCTV-2HD,http://120.76.248.139/live/bfgd/4200000061.m3u8
CCTV-3HD,http://120.76.248.139/live/bfgd/4200000062.m3u8
CCTV-4HD,http://120.76.248.139/live/bfgd/4200000063.m3u8
CCTV-5HD,http://120.76.248.139/live/bfgd/4200000064.m3u8
CCTV-5+HD,http://120.76.248.139/live/bfgd/4200000246.m3u8
CCTV-6HD,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-7HD,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-8HD,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV-9HD,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-10HD,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-11HD,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-12HD,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-13HD,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-14HD,http://120.76.248.139/live/bfgd/4200000132.m3u8
CCTV-15HD,http://120.76.248.139/live/bfgd/4200000133.m3u8
CCTV-17HD,http://120.76.248.139/live/bfgd/4200000204.m3u8
CGTN阿拉伯语,http://120.76.248.139/live/bfgd/4200000308.m3u8
CGTN西班牙语,http://120.76.248.139/live/bfgd/4200000306.m3u8
CGTN法语,http://120.76.248.139/live/bfgd/4200000307.m3u8
CGTN,http://120.76.248.139/live/bfgd/4200000134.m3u8
CGTN俄罗斯语,http://120.76.248.139/live/bfgd/4200000309.m3u8
中国教育1,http://120.76.248.139/live/bfgd/4200000135.m3u8
中国教育2,http://120.76.248.139/live/bfgd/4200000492.m3u8
CHC华诚影视,http://120.76.248.139/live/bfgd/4200000289.m3u8
安徽卫视HD,http://120.76.248.139/live/bfgd/4200000096.m3u8
北京卫视HD,http://120.76.248.139/live/bfgd/4200000083.m3u8
北京|北京纪实科教,http://120.76.248.139/live/bfgd/4200000113.m3u8
北京|北京卡酷少儿,http://120.76.248.139/live/bfgd/4200000106.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
百姓健康,http://120.76.248.139/live/bfgd/4200000219.m3u8
北京|车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8
重庆|重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
重庆卫视HD,http://120.76.248.139/live/bfgd/4200000107.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8
东方卫视HD,http://120.76.248.139/live/bfgd/4200000093.m3u8
东南卫视HD,http://120.76.248.139/live/bfgd/4200000483.m3u8
CCTV-电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8
中央新影-发现之旅,http://120.76.248.139/live/bfgd/4200000151.m3u8
CCTV-风云足球,http://120.76.248.139/live/bfgd/4200000225.m3u8
上海|法治天地,http://120.76.248.139/live/bfgd/4200000162.m3u8
广东卫视HD,http://120.76.248.139/live/bfgd/4200000092.m3u8
甘肃卫视HD,http://120.76.248.139/live/bfgd/4200000119.m3u8
河南|国学频道,http://120.76.248.139/live/bfgd/4200000169.m3u8
广西卫视HD,http://120.76.248.139/live/bfgd/4200000116.m3u8
贵州|天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
贵州卫视HD,http://120.76.248.139/live/bfgd/4200000101.m3u8
河南卫视HD,http://120.76.248.139/live/bfgd/4200000339.m3u8
湖北卫视HD,http://120.76.248.139/live/bfgd/4200000102.m3u8
河北卫视HD,http://120.76.248.139/live/bfgd/4200000108.m3u8
CCTV-怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
黑龙江卫视HD,http://120.76.248.139/live/bfgd/4200000095.m3u8
湖南|茶频道,http://120.76.248.139/live/bfgd/4200000181.m3u8
湖南|hnjykt,http://120.76.248.139/live/bfgd/4200000350.m3u8
湖南|快乐垂钓,http://120.76.248.139/live/bfgd/4200000228.m3u8
湖南卫视HD,http://120.76.248.139/live/bfgd/4200000086.m3u8
湖南|先锋乒羽,http://120.76.248.139/live/bfgd/4200000349.m3u8
北京|环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
吉林卫视HD,http://120.76.248.139/live/bfgd/4200000097.m3u8
江苏|财富天下,http://120.76.248.139/live/bfgd/4200000231.m3u8
江苏卫视HD,http://120.76.248.139/live/bfgd/4200000085.m3u8
辽宁|家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
江西卫视HD,http://120.76.248.139/live/bfgd/4200000098.m3u8
中央新影-老故事,http://120.76.248.139/live/bfgd/4200000166.m3u8
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
海南卫视HD,http://120.76.248.139/live/bfgd/4200000473.m3u8
内蒙古卫视,http://120.76.248.139/live/bfgd/4200000110.m3u8
CCTV-女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
宁夏卫视,http://120.76.248.139/live/bfgd/4200000118.m3u8
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
山东|收藏天下,http://120.76.248.139/live/bfgd/4200000155.m3u8
四川卫视HD,http://120.76.248.139/live/bfgd/4200000103.m3u8
山东教育卫视,http://120.76.248.139/live/bfgd/4200000112.m3u8
山东卫视HD,http://120.76.248.139/live/bfgd/4200000099.m3u8
北京|四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
书画频道,http://120.76.248.139/live/bfgd/4200000180.m3u8
CCTV-世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
陕西卫视HD,http://120.76.248.139/live/bfgd/4200000512.m3u8
山西卫视,http://120.76.248.139/live/bfgd/4200000109.m3u8
深圳卫视HD,http://120.76.248.139/live/bfgd/4200000100.m3u8
新疆卫视,http://120.76.248.139/live/bfgd/4200000150.m3u8
上海|新视觉HD,http://120.76.248.139/live/bfgd/4200000249.m3u8
北京|生态环境频道,http://120.76.248.139/live/bfgd/4200000149.m3u8
西藏卫视,http://120.76.248.139/live/bfgd/4200000121.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
云南卫视HD,http://120.76.248.139/live/bfgd/4200000482.m3u8
北京|优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
北京|中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
浙江卫视HD,http://120.76.248.139/live/bfgd/4200000094.m3u8
甘肃|INBM证券服务,http://120.76.248.139/live/bfgd/4200000601.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000615.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000286.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000287.m3u8
甘肃|纪录片,http://120.76.248.139/live/bfgd/4200000288.m3u8
甘肃|购物,http://120.76.248.139/live/bfgd/4200000626.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000290.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000291.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000292.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000293.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000295.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000296.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000297.m3u8
甘肃|轮播,http://120.76.248.139/live/bfgd/4200000298.m3u8











四川移动,#genre#
CCTV1,http://117.177.180.53:8888/rtp/239.11.0.130:5140
CCTV1,http://117.177.180.53:8888/rtp/239.11.0.65:5140
CCTV3,http://117.177.180.53:8888/rtp/239.11.0.101:5140
CCTV4,http://117.177.180.53:8888/rtp/239.11.0.109:5140
CCTV5,http://117.177.180.53:8888/rtp/239.11.0.66:5140
CCTV6,http://117.177.180.53:8888/rtp/239.11.0.102:5140
CCTV7,http://117.177.180.53:8888/rtp/239.11.0.110:5140
CCTV10,http://117.177.180.53:8888/rtp/239.11.0.112:5140
CCTV14,http://117.177.180.53:8888/rtp/239.11.0.114:5140
CCTV17,http://117.177.180.53:8888/rtp/239.11.0.107:5140
CCTV世界地理,http://117.177.180.53:8888/rtp/239.10.0.190:5140
CCTV高网频道,http://117.177.180.53:8888/rtp/239.10.0.164:5140

江苏卫视,http://117.177.180.53:8888/rtp/239.11.0.76:5140
东方卫视,http://117.177.180.53:8888/rtp/239.11.0.68:5140
深圳卫视,http://117.177.180.53:8888/rtp/239.11.0.71:5140
辽宁卫视,http://117.177.180.53:8888/rtp/239.11.0.118:5140
天津卫视,http://117.177.180.53:8888/rtp/239.11.0.123:5140
重庆卫视,http://117.177.180.53:8888/rtp/239.11.0.116:5140
广西卫视,http://117.177.180.53:8888/rtp/239.11.0.48:5140
贵州卫视,http://117.177.180.53:8888/rtp/239.11.0.51:5140
湖北卫视,http://117.177.180.53:8888/rtp/239.11.0.74:5140
吉林卫视,http://117.177.180.53:8888/rtp/239.11.0.35:5140
山西卫视,http://117.177.180.53:8888/rtp/239.11.0.32:5140
陕西卫视,http://117.177.180.53:8888/rtp/239.11.0.54:5140
四川卫视,http://117.177.180.53:8888/rtp/239.11.0.78:5140
青海卫视,http://117.177.180.53:8888/rtp/239.11.0.56:5140
兵团卫视,http://117.177.180.53:8888/rtp/239.11.0.204:5140
卡酷动画,http://117.177.180.53:8888/rtp/239.11.0.129:5140
优漫卡通,http://117.177.180.53:8888/rtp/239.11.0.63:5140

生活时尚,http://117.177.180.53:8888/rtp/239.10.0.102:5140
欢笑剧场,http://117.177.180.53:8888/rtp/239.10.0.129:5140
求索记录,http://117.177.180.53:8888/rtp/239.10.0.221:5140
家庭影院,http://117.177.180.53:8888/rtp/239.10.0.127:5140
经典电影,http://117.177.180.53:8888/rtp/239.10.0.122:5140

东方财经,http://117.177.180.53:8888/rtp/239.10.0.178:5140
七彩戏剧,http://117.177.180.53:8888/rtp/239.10.0.128:5140
山东教育,http://117.177.180.53:8888/rtp/239.11.0.140:5140

四川影视,http://117.177.180.53:8888/rtp/239.11.0.77:5140
天府经典,http://117.177.180.53:8888/rtp/239.10.0.130:5140
峨眉电影,http://117.177.180.53:8888/rtp/239.11.0.11:5140

cdtv3,http://117.177.180.53:8888/rtp/239.10.0.13:5140
cdtv5,http://117.177.180.53:8888/rtp/239.10.0.15:5140
HOT经典,http://117.177.180.53:8888/rtp/239.10.0.151:5140
IPTV热播剧场,http://117.177.180.53:8888/rtp/239.10.0.121:5140
IPTV谍战剧场,http://117.177.180.53:8888/rtp/239.10.0.123:5140
PP体育直播-4,http://117.177.180.53:8888/rtp/239.10.0.236:5140
优购物,http://117.177.180.53:8888/rtp/239.10.0.227:5140
光影,http://117.177.180.53:8888/rtp/239.10.0.153:5140
军旅剧场,http://117.177.180.53:8888/rtp/239.10.0.125:5140
动漫秀场,http://117.177.180.53:8888/rtp/239.10.0.101:5140
古装剧场,http://117.177.180.53:8888/rtp/239.10.0.126:5140
家有购物,http://117.177.180.53:8888/rtp/239.10.0.226:5140
新动漫,http://117.177.180.53:8888/rtp/239.10.0.159:5140
星影,http://117.177.180.53:8888/rtp/239.10.0.156:5140
法治频道,http://117.177.180.53:8888/rtp/239.10.0.180:5140
都市剧场,http://117.177.180.53:8888/rtp/239.10.0.106:5140
黑屏,http://117.177.180.53:8888/rtp/239.10.0.185:5140


广西电信,#genre#
 CCTV1-综合,http://116.9.204.242:9901/tsfile/live/0001_1.m3u8
CCTV2-财经,http://116.9.204.242:9901/tsfile/live/0002_1.m3u8
CCTV3-综艺,http://116.9.204.242:9901/tsfile/live/0003_1.m3u8
CCTV4-国际,http://116.9.204.242:9901/tsfile/live/0004_1.m3u8
CCTV5-体育,http://116.9.204.242:9901/tsfile/live/0005_1.m3u8
CCTV6-电影,http://116.9.204.242:9901/tsfile/live/0006_1.m3u8
CCTV7-军农,http://116.9.204.242:9901/tsfile/live/0007_1.m3u8
CCTV8-电视剧,http://116.9.204.242:9901/tsfile/live/0008_1.m3u8
