更新时间

臺灣 Taiwan,#genre#
BBC Earth Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=bbcearthtam_raj
Discovery World Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=discoveryworldtam_raj
History Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=historytam_raj
NatGeo Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeotamil_raj
Natgeo Wild Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeowildtamil_raj
Discovery Kids Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverykidtamil_raj
Discovery Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytamil_raj
Sony Yay Tamil,https://pixman.mytvsuper.com.mp/Smart.php?id=sonyyaytam_raj
Sun TV India,https://pixman.mytvsuper.com.mp/Smart.php?id=suntv_raj
Starmaa HD,https://pixman.mytvsuper.com.mp/Smart.php?id=starmaa_raj
Starmaa Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=starmaamovies_raj
Bollyone,https://pixman.mytvsuper.com.mp/Smart.php?id=Bollyone
Astro Sunmusic,https://pixman.mytvsuper.com.mp/Smart.php?id=Sunmusic
Sony Pix HD,https://pixman.mytvsuper.com.mp/Smart.php?id=sonypix_mega
Vijay Super,https://pixman.mytvsuper.com.mp/Smart.php?id=vijaysuper_raj
電影 Movie,#genre#
AXN,https://pixman.mytvsuper.com.mp/Smart.php?id=axn_twn
Animax,https://pixman.mytvsuper.com.mp/Smart.php?id=Animax
Astrol Kplus,https://pixman.mytvsuper.com.mp/Smart.php?id=Kplus
Axn HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Axn
CCTV-6,https://pixman.mytvsuper.com.mp/Smart.php?id=cctv6
CINEMAX,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
Celestial Classic,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestial2
Celestial Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Celestialindo
Cinemax,https://pixman.mytvsuper.com.mp/Smart.php?id=Cinemax
HBO Family,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbofamily
HBO HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbo
HBO Hits,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbohits
HBO Signature,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbosignature
HBO_HD,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
HBO_HITS,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohits_twn
Hits Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=Hitsmovie
Hits,https://pixman.mytvsuper.com.mp/Smart.php?id=Hits
Hollywood Movies,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
Movies Now HD,https://pixman.mytvsuper.com.mp/Smart.php?id=moviesnow_raj
One,https://pixman.mytvsuper.com.mp/Smart.php?id=One_mega
Paramount Network,https://pixman.mytvsuper.com.mp/Smart.php?id=Paramountnetwork
Rock Actions,https://pixman.mytvsuper.com.mp/Smart.php?id=Rockaction
Rock Entertainment,https://pixman.mytvsuper.com.mp/Smart.php?id=Rockentertain
SCM,https://pixman.mytvsuper.com.mp/Smart.php?id=Weishimovie
Sony Pix HD,https://pixman.mytvsuper.com.mp/Smart.php?id=sonypix_mega
Star Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=starmovies_raj
Thrill,https://pixman.mytvsuper.com.mp/Smart.php?id=Thrill
Warner TV,https://pixman.mytvsuper.com.mp/Smart.php?id=WarnerTV
tvN Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=Tvnmovie
大愛2台,https://pixman.mytvsuper.com.mp/Smart.php?id=catchplay_twn
龍華電影,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
東森洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
東森電影,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvmovie
美亞電影,https://pixman.mytvsuper.com.mp/Smart.php?id=meiyamovie_twn
龍華洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuawestern_twn
龍祥时代,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
紀錄 Documentary,#genre#
AFC 亞洲旅遊台,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
Animal Planet (Eng),https://pixman.mytvsuper.com.mp/Smart.php?id=AnimalPlanet
Animal_Planet,https://pixman.mytvsuper.com.mp/Smart.php?id=animalplanet_twn
Asia Travel,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
BBC Earth HD,https://pixman.mytvsuper.com.mp/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,https://pixman.mytvsuper.com.mp/Smart.php?id=bbclifestyle_twn
CI,https://pixman.mytvsuper.com.mp/Smart.php?id=ci_twn
Discovery Asia,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytwn_twn
Discovery HD,https://pixman.mytvsuper.com.mp/Smart.php?id=discoveryhd_twn
Fashion TV,https://pixman.mytvsuper.com.mp/Smart.php?id=fashiontv_twn
Foodnetwork Hd,https://pixman.mytvsuper.com.mp/Smart.php?id=Foodnetwork_mega
HGTV,https://pixman.mytvsuper.com.mp/Smart.php?id=HGTV
History,https://pixman.mytvsuper.com.mp/Smart.php?id=History
MTV Live,https://pixman.mytvsuper.com.mp/Smart.php?id=mtvhd_twn
NatGeo HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Natgeo
NatGeo Wild HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Natgeowild
NatGeo_Wild HD,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeowild_twn
Natgeo_HD,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeohd_twn
TLC,https://pixman.mytvsuper.com.mp/Smart.php?id=Tlc
TLC Asia,https://pixman.mytvsuper.com.mp/Smart.php?id=tlc_twn
亞洲美食,https://pixman.mytvsuper.com.mp/Smart.php?id=afc_twn
美食星球,https://pixman.mytvsuper.com.mp/Smart.php?id=foodplanet_twn
新聞 News,#genre#
ABC News,https://pixman.mytvsuper.com.mp/Smart.php?id=abcnews_glo
Al-Jazeera,https://pixman.mytvsuper.com.mp/Smart.php?id=aljazeera_twn
BBC World News,https://pixman.mytvsuper.com.mp/Smart.php?id=Bbcnews
BBC World News,https://pixman.mytvsuper.com.mp/Smart.php?id=bbcnews_twn
Bloomberg News,https://pixman.mytvsuper.com.mp/Smart.php?id=bloomberg_twn
CBS HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cbshd_glo
CBSN HD,https://pixman.mytvsuper.com.mp/Smart.php?id=cbsn_glo
CGTN,https://pixman.mytvsuper.com.mp/Smart.php?id=CGTN
CNA,https://pixman.mytvsuper.com.mp/Smart.php?id=cna
CNBC,https://pixman.mytvsuper.com.mp/Smart.php?id=cnbc_twn
CNN International,https://pixman.mytvsuper.com.mp/Smart.php?id=Cnn
CNN(備用),https://pixman.mytvsuper.com.mp/Smart.php?id=cnn_twn
DW (Deutsch),https://pixman.mytvsuper.com.mp/Smart.php?id=dw_twn
Fox News,https://pixman.mytvsuper.com.mp/Smart.php?id=foxnews_twn
France 24,https://pixman.mytvsuper.com.mp/Smart.php?id=france24_twn
NHK World,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkworld_japan
Skynews,https://pixman.mytvsuper.com.mp/Smart.php?id=skynews_antik
東森財經新聞,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
兒童 Kids,#genre#
Animax,https://pixman.mytvsuper.com.mp/Smart.php?id=Animax
Baby TV Eng,https://pixman.mytvsuper.com.mp/Smart.php?id=Babytv
Baby TV,https://pixman.mytvsuper.com.mp/Smart.php?id=babytv_twn
Boomerang Taiwan,https://pixman.mytvsuper.com.mp/Smart.php?id=boomerang_twn
Boomerang,https://pixman.mytvsuper.com.mp/Smart.php?id=Boomerang
CBeebies,https://pixman.mytvsuper.com.mp/Smart.php?id=Cbeebies
Cartoon Network,https://pixman.mytvsuper.com.mp/Smart.php?id=Cn
Disney Taiwan,https://pixman.mytvsuper.com.mp/Smart.php?id=disneytwn_twn
Kids TV,https://pixman.mytvsuper.com.mp/Smart.php?id=KidsTV
MiaoMi,https://pixman.mytvsuper.com.mp/Smart.php?id=MiaoMi
Momo TV,https://pixman.mytvsuper.com.mp/Smart.php?id=momo1_twn
Nick Jr,https://pixman.mytvsuper.com.mp/Smart.php?id=Nickjr
Nickelodeon,https://pixman.mytvsuper.com.mp/Smart.php?id=Nickelodeon
東森幼幼 Yoyo TV,https://pixman.mytvsuper.com.mp/Smart.php?id=yoyo_twn
靖天卡通台,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtiancartoon_twn
泰國 Thailand,#genre#
Amarin,https://pixman.mytvsuper.com.mp/Smart.php?id=amarin_pat
Ch 8,https://pixman.mytvsuper.com.mp/Smart.php?id=ch8_pat
Channel 3 Thailand,https://pixman.mytvsuper.com.mp/Smart.php?id=ch3_pat
Channel 5 Thailand,https://pixman.mytvsuper.com.mp/Smart.php?id=ch5_pat
Channel 7 Thailand,https://pixman.mytvsuper.com.mp/Smart.php?id=ch7_pat
Gmm Channel,https://pixman.mytvsuper.com.mp/Smart.php?id=gmmchannel_pat
GmmOne,https://pixman.mytvsuper.com.mp/Smart.php?id=gmmone_pat
MCOT HD Thailand-1,https://pixman.mytvsuper.com.mp/Smart.php?id=mcot_pat
Mono,https://pixman.mytvsuper.com.mp/Smart.php?id=mono_pat
Nation,https://pixman.mytvsuper.com.mp/Smart.php?id=nation_pat
Nbt,https://pixman.mytvsuper.com.mp/Smart.php?id=nbt_pat
New,https://pixman.mytvsuper.com.mp/Smart.php?id=new_pat
PPTV Thailand1,https://pixman.mytvsuper.com.mp/Smart.php?id=pptv_pat
TPTV,https://pixman.mytvsuper.com.mp/Smart.php?id=tptv_pat
Thai Thai,https://pixman.mytvsuper.com.mp/Smart.php?id=thaithai_pat
Thairath,https://pixman.mytvsuper.com.mp/Smart.php?id=thairath_pat
Tnn24,https://pixman.mytvsuper.com.mp/Smart.php?id=tnn24_pat
Workpoint,https://pixman.mytvsuper.com.mp/Smart.php?id=workpoint_pat
tpbs,https://pixman.mytvsuper.com.mp/Smart.php?id=tpbs_pat
英國 United Kingdom,#genre#
Al-Jazeera,https://pixman.mytvsuper.com.mp/Smart.php?id=aljazeera_twn
Animal Planet (Eng),https://pixman.mytvsuper.com.mp/Smart.php?id=AnimalPlanet
Axn HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Axn
BBC 1,https://pixman.mytvsuper.com.mp/Smart.php?id=bbc1_antik
BBC 2,https://pixman.mytvsuper.com.mp/Smart.php?id=bbc2_antik
BBC Earth HD,https://pixman.mytvsuper.com.mp/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,https://pixman.mytvsuper.com.mp/Smart.php?id=bbclifestyle_twn
BBC World News,https://pixman.mytvsuper.com.mp/Smart.php?id=bbcworldnews_antik
Bloomberg News,https://pixman.mytvsuper.com.mp/Smart.php?id=bloomberg_twn
Boomerang,https://pixman.mytvsuper.com.mp/Smart.php?id=Boomerang
CBBC,https://pixman.mytvsuper.com.mp/Smart.php?id=cbbc_antik
CBeebies,https://pixman.mytvsuper.com.mp/Smart.php?id=Cbeebies
CGTN,https://pixman.mytvsuper.com.mp/Smart.php?id=CGTN
CNBC,https://pixman.mytvsuper.com.mp/Smart.php?id=cnbc_twn
Channel 4,https://pixman.mytvsuper.com.mp/Smart.php?id=channel4_antik
DW (Deutsch),https://pixman.mytvsuper.com.mp/Smart.php?id=dw_twn
Euronews,https://pixman.mytvsuper.com.mp/Smart.php?id=euronews_antik
France 24,https://pixman.mytvsuper.com.mp/Smart.php?id=france24_twn
Freesports,https://pixman.mytvsuper.com.mp/Smart.php?id=freesports_antik
HBO HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Hbo
HGTV,https://pixman.mytvsuper.com.mp/Smart.php?id=HGTV
History,https://pixman.mytvsuper.com.mp/Smart.php?id=History
Hits Movie,https://pixman.mytvsuper.com.mp/Smart.php?id=Hitsmovie
Kids TV,https://pixman.mytvsuper.com.mp/Smart.php?id=KidsTV
MTV Live,https://pixman.mytvsuper.com.mp/Smart.php?id=mtvhd_twn
More4,https://pixman.mytvsuper.com.mp/Smart.php?id=more4_antik
NHK World,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkworld_japan
NatGeo HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Natgeo
NatGeo Wild HD,https://pixman.mytvsuper.com.mp/Smart.php?id=Natgeowild
Nick Jr,https://pixman.mytvsuper.com.mp/Smart.php?id=Nickjr
Nickelodeon,https://pixman.mytvsuper.com.mp/Smart.php?id=Nickelodeon
Pick TV,https://pixman.mytvsuper.com.mp/Smart.php?id=picktv_antik
Skynews,https://pixman.mytvsuper.com.mp/Smart.php?id=skynews_antik
Skysports Arena,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongarena
Skysports Cricket,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongcricket
Skysports EPL,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongepl
Skysports F1,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongf1
Skysports Football,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongfootball
Skysports Golf,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankonggolf
Skysports Main Event,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongmain
Skysports News,https://pixman.mytvsuper.com.mp/Smart.php?id=tiankongnews
Star Movies HD,https://pixman.mytvsuper.com.mp/Smart.php?id=starmovies_raj
TLC,https://pixman.mytvsuper.com.mp/Smart.php?id=Tlc
Thrill,https://pixman.mytvsuper.com.mp/Smart.php?id=Thrill
Warner TV,https://pixman.mytvsuper.com.mp/Smart.php?id=WarnerTV
itv 1,https://pixman.mytvsuper.com.mp/Smart.php?id=itv1_antik
itv 2,https://pixman.mytvsuper.com.mp/Smart.php?id=itv2_antik
越南 Vietnam,#genre#
ANTV,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_antv
BPTV 2,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_bptv2
BRT HD,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_brt
Ca Mau TV,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_camautv
Danang TV1 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_danangtv1
Danang TV2 HD,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_danangtv2
HBTV HD,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_hbtv
HTV 7,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_htv7
HTV 9,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_htv9
PTTH 1,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_ptth1
VTV 1,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_vtv1
VTV 7,https://pixman.mytvsuper.com.mp/Smart.php?id=viet_vtv7
韓國 Korea,#genre#
All the Kpop,https://pixman.mytvsuper.com.mp/Smart.php?id=allthekpop_korea
Apps TV,https://pixman.mytvsuper.com.mp/Smart.php?id=appongoogle_korea
Arirang HD,https://pixman.mytvsuper.com.mp/Smart.php?id=arirang_korea
CBS,https://pixman.mytvsuper.com.mp/Smart.php?id=cbs_korea
CGNTV,https://pixman.mytvsuper.com.mp/Smart.php?id=cgntv_korea
EBS 1,https://pixman.mytvsuper.com.mp/Smart.php?id=ebs1_korea
EBS Kids,https://pixman.mytvsuper.com.mp/Smart.php?id=ebskids_korea
EBS Plus2,https://pixman.mytvsuper.com.mp/Smart.php?id=ebsplus2_korea
EBS2,https://pixman.mytvsuper.com.mp/Smart.php?id=ebs2_korea
J the Kpop,https://pixman.mytvsuper.com.mp/Smart.php?id=jthekpop_korea
KBS World 24,https://pixman.mytvsuper.com.mp/Smart.php?id=kbsworld24_korea
SBS Plus,https://pixman.mytvsuper.com.mp/Smart.php?id=sbsplus_korea
YTN DMB,https://pixman.mytvsuper.com.mp/Smart.php?id=ytndmb_korea
YTN Korean,https://pixman.mytvsuper.com.mp/Smart.php?id=ytnkorean_korea
YTN Science,https://pixman.mytvsuper.com.mp/Smart.php?id=ytnscience_korea
YTN,https://pixman.mytvsuper.com.mp/Smart.php?id=ytn_korea
Yonhap News,https://pixman.mytvsuper.com.mp/Smart.php?id=yonhapnews_korea
日本 Japan,#genre#
BS-TBS,https://pixman.mytvsuper.com.mp/Smart.php?id=bstbs_japan
BSジャパン 181,https://pixman.mytvsuper.com.mp/Smart.php?id=bs181_japan
BSフジ BS Fuji,https://pixman.mytvsuper.com.mp/Smart.php?id=bsfuji_japan
CNA Japan,https://pixman.mytvsuper.com.mp/Smart.php?id=cna_japan
JET 綜合,https://pixman.mytvsuper.com.mp/Smart.php?id=jettv_japan
NHK Oaska,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkosaka_japan
NHK World,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkworld_japan
NHK-E,https://pixman.mytvsuper.com.mp/Smart.php?id=nhke_japan
NHK-総合-2,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkg_japan
NHKBS1,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkbs1_japan
NHKBSプレミア Premium,https://pixman.mytvsuper.com.mp/Smart.php?id=nhkpremium_japan
TOKYOMX,https://pixman.mytvsuper.com.mp/Smart.php?id=tokyomx_japan
テレビ朝日 Asahi TV,https://pixman.mytvsuper.com.mp/Smart.php?id=asahitv_japan
テレビ東京 Tokyo TV,https://pixman.mytvsuper.com.mp/Smart.php?id=tokyotv_japan








2025春节电影,#genre#
哪吒2高清,http://c1.7bbffvip.com/video/nazhazhimotongnaohai/%E4%BF%AE%E5%A4%8D%E7%89%88/index.m3u8
哪吒2,http://v.cdnlz3.com/20250130/32951_7aff9de8/index.m3u8
唐探1990,http://v.cdnlz3.com/20250130/32952_451ad4b5/index.m3u8

极速港台2,#genre#


翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
华丽翡翠台,http://php.jdshipin.com/smt.php?id=Tvbjade
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
千禧经典台,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB娱乐新闻台,http://php.jdshipin.com/smt.php?id=Tvbentertainment
天映频道,http://php.jdshipin.com/smt.php?id=Celestial
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
八度空间,http://php.jdshipin.com/smt.php?id=TV8
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台4k,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
重温经典,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
TVB plus备,http://117.27.251.40/libof.kesx.top/live/5658kwkojtz.m3u8
TVB plus备2,http://vdm6-ali.wujiekeji1.com/live/h6-2.flv
TVB plus备3,http://vdm6-hw.nbgdsygs.com/live/h6-2.flv
TVB plus备4,http://live.p2pcy.xyz:18000/hls/23df/23df_live.m3u8

凤凰中文,http://122.224.232.226:8888/udp/233.50.200.191:5140
凤凰资讯,http://122.224.232.226:8888/udp/233.50.200.192:5140
香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
香港32台,http://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8
香港33台,http://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,http://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港35台,http://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
TVB星河3,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
功夫,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
娱乐新闻,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVBJ1,http://bcovlive-a.akamaihd.net/e360e3f9895c4fae99b133ec8dc20f01/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8

中视,rtmp://f13h.mine.nu/sat/tv091
华视,rtmp://f13h.mine.nu/sat/tv111
台视,rtmp://f13h.mine.nu/sat/tv071
民视,rtmp://f13h.mine.nu/sat/tv051
纬来体育,http://mtw.so/5yqGDH
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
东森超视,rtmp://f13h.mine.nu/sat/tv331
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
中华小当家,http://61.221.215.25:8800/hls/40/index.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
49号,http://61.221.215.25:8800/hls/49/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8

极速限时,#genre#
中天新闻1,http://u3v.cn/6xaa1C
中天新闻2,http://u3v.cn/5z0t9V
中天新聞台(备),http://124.248.69.76:26781/youtube/vr3XyVCR4T0
中天新聞台2(备),http://124.248.69.76:26781/youtube/@中天2台ctiplusnews
台视新闻,http://124.248.69.76:26781/youtube/@TTV_NEWS/live
寰宇新闻,http://124.248.69.76:26781/youtube/@globalnewstw/live
TVBS NEWS,http://124.248.69.76:26781/youtube/@TVBSNEWS01/live
镜新闻,http://124.248.69.76:26781/youtube/@mnews-tw/live
中视新闻,http://124.248.69.76:26781/youtube/@twctvnews/live
三立新闻,http://124.248.69.76:26781/youtube/@setnews/live
POPC,http://go1.bkpcp.top/tl/popc
天映经典,http://go1.bkpcp.top/tl/null-1
无线华剧,http://go1.bkpcp.top/tl/null-2
无线亚综,http://go1.bkpcp.top/tl/null-3
无线娱乐,http://go1.bkpcp.top/tl/null-4
美亚电影,http://go1.bkpcp.top/tl/null-5
TVB星河,http://go1.bkpcp.top/tl/null-7
黄金华剧,http://go1.bkpcp.top/tl/null-9
无线新闻,http://go1.bkpcp.top/tl/null-11
明珠台,http://go1.bkpcp.top/tl/null-12
无线亚剧,http://go1.bkpcp.top/tl/null-13
娱乐新闻,http://go1.bkpcp.top/tl/null-14
好消息1,http://dqhxk7sbp7xog.cloudfront.net/osmflivech1.m3u8
好消息2,http://dqhxk7sbp7xog.cloudfront.net/osmflivech2.m3u8

HK DTMB,#genre#


-明珠台,http://8hb85846je10.vicp.fun:5000/bysid/2.m3u8
-TVB Plus,http://8hb85846je10.vicp.fun:5000/bysid/82.m3u8
-無綫新聞台,http://8hb85846je10.vicp.fun:5000/bysid/83.m3u8
-鳳凰衛視香港台,http://8hb85846je10.vicp.fun:5000/bysid/85.m3u8

-翡翠台,http://bziyunshao.synology.me:8889/bysid/1.m3u8
-ViuTVsix,http://bziyunshao.synology.me:8889/bysid/96.m3u8
-ViuTV,http://bziyunshao.synology.me:8889/bysid/99.m3u8

-明珠台,http://bziyunshao.synology.me:8890/bysid/2.m3u8
-TVB Plus,http://bziyunshao.synology.me:8890/bysid/82.m3u8
-無綫新聞台,http://bziyunshao.synology.me:8890/bysid/83.m3u8
-鳳凰衛視香港台,http://bziyunshao.synology.me:8890/bysid/85.m3u8

-翡翠台,http://tri-metal.dsmynas.net:8000/bysid/1.m3u8
